Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124
RTS0_BC_AGCAAC	0.0	0.0	0.0	0.0	4.478101858009242e-05	0.0017912407432036969	0.00147777361314305	0.0002686861114805545	0.0	2.239050929004621e-05	0.00015673356503032347	0.0009404013901819408	0.0007836678251516173	0.0012314780109525414	0.0022397379685755803	0.0020850049804715743	0.0024900895557343735	0.0021994526504975475	0.0021104970961580644	0.0017968652786780823	0.001213369989090905	0.002540106140470567	0.0022039013551744453	0.00175495910945275	0.002814054694867547	0.0021404625607187268	0.0014434469874923064	0.0017384252486173874	0.002034130448785681	0.002489115212318133	0.0008608390280855528	0.001292637183955878	0.001225849905575506	0.0013408051785077566	0.001046466050025172	0.0023229655433609983	0.0015505092054643593	0.0017582658475126817	0.0032706848516744417	0.0030011544135182993	0.0013768765967465783	0.0011493819543355148	0.002210726444709732	0.0013613004433917055	0.0015952307686261109	0.002409390692894429	0.0022293380421906867	0.0022821193157181664	0.0019383542624994074	0.0013820375872059861	0.002138801143200963	0.002475947934352009	0.001632391183384245	0.0025162051922606276	0.0022865831873254694	0.002605531184144602	0.003024234196696192	0.004100173509695463	0.0035641703411565663	0.0032673164725173574	0.0018424173104686888	0.003250100976419649	0.0029160675321018813	0.0025617247580450963	0.0033478071072626857	0.0032517526526312426	0.0007674274700258986
RTS0_BC_ATCGTG	0.0	0.0	0.0	0.0	0.0	0.002126655891610149	0.002126655891610149	0.000231998824539289	0.0	1.933323537827408e-05	0.00015466588302619265	0.000908662062778882	0.0006573300028613188	0.0010246614750485264	0.0023402394896653283	0.0017821223682701634	0.002871061965082843	0.002622342474430704	0.0021975384846358026	0.0018297271487517563	0.0014610339328052961	0.0027094840518599147	0.002106280577635747	0.002029300761495111	0.0029677275251261087	0.0019934224875254748	0.0015457855819295708	0.0018414965176125429	0.0023142550462037096	0.0023756214900683315	0.0010612381583508831	0.0013768661699851436	0.0013977285926054252	0.0012020324990176833	0.0012228946389482474	0.00229014340048784	0.0017195014789689158	0.0015041248645298066	0.003628183011895484	0.0029193021477722943	0.0010940115993077093	0.0012154021337281065	0.002175260976436735	0.0012593567205871241	0.0016420318502114515	0.002427426955513088	0.0023922584105473266	0.0021764259217163778	0.0016767050120349038	0.0016408290116395547	0.0024179128738621588	0.0028324790386362367	0.0022678095064531437	0.0028676730697026857	0.0026084997244643798	0.0032762186090865408	0.003019965071828628	0.003951278654568822	0.00345082305266918	0.0038914712832557774	0.0020353873289082032	0.0038333343327128615	0.0034479902120448927	0.0030887526601882285	0.003529163445739451	0.0028686529857418386	0.0005950204720099065
RTS0_BC_CCACTA	0.0	0.0	0.0	0.0	2.5009722529633394e-05	0.0016256319644261706	0.0020007778023706717	0.00027510694782596735	0.0	6.252430632408349e-05	0.00016256319644261706	0.0007502916758890019	0.0007252819533593685	0.000987884039920519	0.002001353415247061	0.0020157579688171007	0.0026559190475874293	0.002230937920141697	0.0018179850882594146	0.0016555525161952543	0.0010413703832004625	0.002321990847339645	0.002260138983479891	0.001683296336406019	0.0027400404243945547	0.002239089752151633	0.0015613773665255298	0.001764758676814197	0.002233571231804439	0.002741291787645642	0.0012393534166760568	0.001417894538017044	0.0015207207709547403	0.0015603681707727817	0.001422389477162648	0.0027715432181481666	0.001527475853788993	0.001733622083387987	0.003639198845058747	0.002750127273331952	0.000973786313100232	0.0011294608569938271	0.0023656506497118086	0.0012492895470655669	0.0018323034583566456	0.0022626640011191783	0.002319614949101946	0.002611610283819671	0.0015895558364060404	0.0015419293717944531	0.002674438970875884	0.002828084802556273	0.001913516446739843	0.0032037627531601416	0.0028423142494510617	0.0034521135865327583	0.003478783966980453	0.004786090652590182	0.00393424963043741	0.004350293223357921	0.001985595259548796	0.004122386745724269	0.0035736668681000203	0.0030959792075748484	0.004003087509545825	0.0031761259950499146	0.0008840972781076075
RTS0_BC_CCTATG	0.0	0.0	0.0	0.0	0.0	0.0008325909397453936	0.00225988969359464	0.00011894156282077054	0.0	0.0	5.947078141038527e-05	0.00035682468846231157	0.00035682468846231157	0.0007731201583350084	0.0021413480023602413	0.0013689596145009726	0.0026797980742375525	0.0019063334951731042	0.0016089663523421783	0.0015498367902641635	0.0010733081384185878	0.002684217872596283	0.002327093937025258	0.0022086849072203104	0.0029863101569783798	0.0022715262982968333	0.001376397417399698	0.0019770612960894928	0.0021591095832078854	0.0026416367581353407	0.000961581224165017	0.0013234236971044091	0.0014451032375731659	0.0012658189698041898	0.0009051526721012034	0.0025371281521551995	0.001451485020372197	0.001271873960924398	0.002791533158559083	0.002736873347232595	0.0008534254057428215	0.0010999379146154863	0.0017763893355385062	0.0009209595661912058	0.0014154664946772306	0.002282379720130898	0.0024737121699836056	0.0021084421403168244	0.0015546538563188904	0.0016842430949152078	0.002253546518834015	0.002889253046434693	0.0015751831780517755	0.003033284611199266	0.0025987723652885143	0.0029891677648148244	0.003257532885113841	0.0038542873808061623	0.0034910580427189135	0.003578622997923097	0.002559011460434402	0.003914847423798159	0.0035668882399694725	0.0032954652338716157	0.004032611802393532	0.0031016055726017784	0.0014653038589340704
RTS0_BC_CGTCCG	0.0	0.0	0.0	0.0	5.7340501660580925e-05	0.001605534046496266	0.002178939063102075	0.00028670250830290466	0.0	8.601075249087138e-05	0.00017202150498174277	0.0008887777757390045	0.0009174480265692948	0.001060799280720747	0.002408749956269718	0.0017504902807614232	0.0028714632546025967	0.0029304728088036	0.002242008103422109	0.002127920822941747	0.0012369910968284986	0.002474920565122211	0.002216759972109129	0.001699254919919012	0.0024781547774789907	0.0019320317014682288	0.0012988669838980903	0.0017047101140451068	0.0018800047896737411	0.0023451553289022442	0.0011012542416401038	0.0017984098576065484	0.0016258293181155709	0.0013658693089747495	0.0010472044876202976	0.0026497517386447943	0.0014867946398429478	0.0015473133385416483	0.003568080884299128	0.00281257443434294	0.0011153180123859002	0.000999785634197844	0.0022096511078748726	0.0012693603280027087	0.001745397918184029	0.0022234877985365894	0.0018723669839288502	0.002473778690989574	0.0012555141734098242	0.0012898538595577122	0.0017462663019980902	0.002598515462073458	0.0018795681843674493	0.0031016247344233822	0.0023791658278582016	0.0028469332559457284	0.003258755985274112	0.004266667985829716	0.003576549034487263	0.003879157972451722	0.002016759905048423	0.003657468821668499	0.003057890371089481	0.002814426225216277	0.0036959372577691123	0.0029369343491305777	0.0006397853733334257
RTS0_BC_CTTACA	0.0	0.0	0.0	0.0	0.0	0.001572096906221709	0.0024394607165509276	0.0002439460716550928	0.0	6.776279768197022e-05	0.00017618327397312257	0.0005963126196013379	0.0007182856554288844	0.000962231727083977	0.0023047891077293678	0.001968241006088788	0.0030565473485674372	0.002527973865643082	0.0019443209037747426	0.001795476704505885	0.0012927602567938973	0.002559432263467957	0.0023018376564296183	0.0020032815659938186	0.0028092300936728228	0.0019793943681179356	0.0013395519526771835	0.0016013586090681243	0.0018500921071781657	0.0021954176967406416	0.0008792188250641658	0.0009352398656445411	0.0012253896325978976	0.001488706096609858	0.0015456020927452337	0.0024453965065369455	0.0018675644994525962	0.001898134466339495	0.0036504541623019683	0.002767215697093617	0.001044783167790923	0.0012839150701345584	0.0024186724871390936	0.0013866359944652215	0.0015296648321915579	0.0022359155251427294	0.0022269335491485642	0.002063311731213229	0.0018706684989770136	0.0014072388651514068	0.002552791077724217	0.0029473497459699283	0.0022536327267664103	0.003182687562186619	0.0025429329437251826	0.0033061321791645233	0.002940675082917575	0.004417447630938926	0.0038534557261469624	0.004408202511048242	0.001892133210349641	0.00397240562414392	0.002974268005951587	0.0031856576409474797	0.003688754695577135	0.0032452528880215353	0.0006760502440541381
RTS0_BC_GACGCG	0.0	0.0	0.0	0.0	4.9456351060962366e-05	0.001467205081475217	0.0020771667445604195	0.0002802526560121201	0.0	5.769907623778943e-05	0.00018958267906702244	0.0007253598155607814	0.0007418452659144355	0.001079796998164345	0.0022013254782565104	0.002029976983691858	0.002873659557552217	0.0021894489710498665	0.0023887969555650705	0.0016951833721199558	0.0012574308371676702	0.002615148895488554	0.00225188976602203	0.0018387049884811759	0.0028259222761983505	0.002247774413028134	0.0013617586614908766	0.001596035447947299	0.0021637504719680717	0.0021828707466409413	0.0009758215604354232	0.001026867529747434	0.0013621264013188726	0.0013635489079060741	0.001155587941791528	0.0022716828777645166	0.001628267803387838	0.001479413913366698	0.003444039121926648	0.0027750692502083413	0.0010223912988923784	0.0011004161011868158	0.002247135940446319	0.0011128726403064801	0.0015831075277273623	0.0019187521868445061	0.0018034363753629736	0.0020223398283290566	0.001392007778745691	0.0013962387740678814	0.0021879733762556635	0.002551087036408264	0.0017496321637753198	0.0027502464526404508	0.002312201909878777	0.00274212141058944	0.002991712427070391	0.0039917903951668466	0.0034511790592085885	0.0036310739237339993	0.0016971194286412735	0.0037155908285740227	0.0031607531402036374	0.0029150941795692393	0.0033001890440651246	0.003111654001214667	0.0006246226843203437
RTS0_BC_GGAGGC	0.0	0.0	0.0	0.0	0.0	0.0016187090390736127	0.0027652946084174217	0.00033723104980700266	0.0	0.00013489241992280105	0.0002697848398456021	0.0009105238344789072	0.0009105238344789072	0.0014163704091894112	0.002394677205944601	0.002395846479556681	0.0031392956095769443	0.002295950753206903	0.0024315066527035144	0.0020604530159289906	0.0012838583863656943	0.0033117383213068794	0.0023660702817516494	0.002028667780630686	0.0035855399907790734	0.0024708532397793833	0.001524296782615971	0.002169522413539447	0.0021032120797646573	0.0025460192988262854	0.0010870706198442704	0.0012237659425258325	0.001394659339149176	0.001633940205958163	0.0012603776772806363	0.0023862793030837207	0.0015353305140115969	0.0014687257062521262	0.003522603142162003	0.0027053238032880298	0.0011657884964791474	0.0009612928564954558	0.002612767563728323	0.001101730336351386	0.0016207427484693463	0.0024178943525241608	0.0017996467155063098	0.0021505786617503973	0.0011821391294310226	0.0015338476603419854	0.0019926969405110045	0.0024889391194974726	0.001441026516996732	0.002325655967122272	0.00204925055727249	0.002870533618024116	0.0029159671605200805	0.0038211897470693795	0.0032998648131469487	0.0036028401909793525	0.0019927305190664455	0.00394265049790565	0.002951797515545826	0.002360475302309444	0.003458496314972176	0.003347806472289757	0.0007881921539715183
RTS0_BC_GTGAGG	0.0	0.0	0.0	0.0	0.0	0.0011528545589026768	0.0022450325620736334	0.0002427062229268793	0.0	6.0676555731719825e-05	0.0003033827786585991	0.0011225162810368167	0.0008798100581099374	0.0011528545589026768	0.0018513808569647432	0.002066561515154278	0.002311400374081903	0.0019777740791712094	0.0017349675713254301	0.0014614915251760182	0.0008528143024268354	0.0019194893061594584	0.0017373218178360161	0.0016770833873303364	0.0023493265518140924	0.0019850843813560876	0.0014065084650406205	0.0017754496938573725	0.0022064880555446595	0.0023621704235402244	0.0010133199370390546	0.0009527321900547052	0.0013534892491426107	0.001200906776994075	0.0008630539843349537	0.0020054010076985805	0.0009884087453170274	0.0012682641639587165	0.0030371154097657517	0.0023592161069892086	0.0009017289564446258	0.0008721111318756618	0.0018095092205414238	0.0010312735259273103	0.0016904958756596457	0.001881923714967598	0.0019175039505296555	0.0022374389076760225	0.0013585698745660869	0.0012991609638253383	0.002097888761037756	0.002614259895053406	0.0017584306358261377	0.003013567143398028	0.0024115150809722458	0.0035488473021340187	0.003142086105468493	0.00462339064492718	0.0035349614230969144	0.004146429512837313	0.0017568092101883	0.0036476259476716263	0.0034569287018622677	0.0033810113432930565	0.0034745218277970258	0.003316120907275607	0.0007059542900027641
