Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
RT_Gad2_1	0.0	0.03363764061302504	0.1762481917438694	0.19558284666686857	0.20038156825016715	0.17126311204083106	0.22097414048140962	0.22745008514236595	0.17843789965081147	0.20112700072912612	0.20070769495971172	0.17694703469289347	0.19530330948725894	0.1724315457013482	0.1426650502309571	0.18894334309035826	0.21589435389432315	0.169226897335993	0.16022338972463207	0.20354784120377215	0.22686489147961553	0.17786621265942218	0.20012116656475962	0.1505831060630868	0.14371697025901356	0.1676593970538979	0.15924373056917093	0.17624083965132742	0.1561373727128223	0.17316819272214004	0.11590470664476361	0.1577151634897181	0.14887542340879348	0.15712880156247705	0.1830382353918214	0.14558005548487	0.17398606112218393	0.16901266093151962	0.19362225944523284	0.19242908242315268	0.17443974045742294	0.207368861860103	0.19695992665537154	0.1724474836528641	0.18149931744876766	0.20217781986125336	0.2147438395482053	0.21104426156098038	0.1984803272542858	0.24274198067126782	0.24763779431409946	0.2360836449787559	0.2552202924413491	0.24207160207655656	0.2697347911586875	0.2714999111777826	0.31208955105787034	0.3472241149055627	0.3735960356316474	0.41095638270829254	0.44380047974926595	0.5248614643554906	0.4875121352049685	0.4825575146479912	0.558708453801801	0.46928370732613833	0.4804210445283355	0.5412796904766382	0.4795285264923452	0.4570340443831293	0.5054701991103232	0.4820229524446221	0.4547654902559837	0.5168493509369835	0.5077697072276709	0.518709032503267	0.48123300942984804	0.4494745741227101	0.4284972208143445	0.49108931772645786	0.48297860074773885	0.5427818085050498	0.6050442186616279	0.44584891364402407	0.4567246060582655	0.4067255337498748	0.446042139229987	0.5326818197105292	0.6193874486001637	0.5442732158411719	0.5449666307063584	0.5395183484968464	0.49635236397763216	0.42690103316989686	0.3899764078620954	0.31308179714380724	0.3068680285393526	0.33296889545588665	0.289266987103178	0.30100229946777796	0.2308052772810672	0.2502114007016504	0.25101459148413713	0.2710148887418869	0.21083415307587972	0.2070795670698883	0.1863954756510109	0.1797945365660179	0.1840928185536338	0.23097217826441632	0.1574337715722901	0.17028447869684474	0.20783728556064965	0.21079915680337277	0.22737866505985743	0.22812029015182286	0.22620130229345048	0.22936916352548345	0.2332927180517253	0.23508067415606038	0.24270940974898017	0.1709157313958551	0.06373180194046565	0.007764727026222966	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_Gad2_2	0.0	0.052102022202793516	0.18996686133641133	0.20701944216397805	0.16572109087636935	0.20152040144108194	0.2104632858490241	0.2081581324146788	0.18182939198384282	0.1867174281819727	0.1963824088464568	0.17380301436305	0.18721734097496326	0.1602543628347636	0.16534356632157365	0.1845183980925414	0.1939554352524421	0.15689602047566695	0.17655780371318874	0.18384356200028912	0.18288941909723913	0.17840604625803969	0.2084857402832296	0.1739494701471807	0.17541974442027053	0.16714593566389813	0.16782866493471063	0.1872524548561857	0.18735474477081174	0.18658280393441593	0.16589546479376388	0.15979555171946203	0.15752159263377286	0.16386789231490087	0.18182085694042976	0.17774140326157742	0.17402351971438684	0.1621585048212589	0.18727018329528325	0.1799849133229048	0.20408483873870145	0.20697209525123086	0.19211657021184134	0.19196222789914227	0.20032352205645146	0.20150260321060237	0.21203112641210795	0.20917715158813038	0.2405856252918795	0.23029475750683523	0.2661435950557834	0.25416600173146203	0.252689643211013	0.31282861536347834	0.2987432717301602	0.31957568417417687	0.34716751335060697	0.36410290743177554	0.4195540946306457	0.4744815898881987	0.4842620066500663	0.6335505942320205	0.5152906206739499	0.4884066514159767	0.5496672202702666	0.48435892827204335	0.5520585016585084	0.5127491128652999	0.5337162859250589	0.49920439968047486	0.524279943760065	0.5331089182812665	0.5116493975471962	0.5890182708728219	0.5550846035571653	0.5952737099806042	0.5045175591864955	0.490301357562251	0.51591579458773	0.551113270895918	0.554266698194344	0.5708187494838747	0.5954041583914076	0.4167286893917932	0.46253150921592345	0.4169731222338353	0.4723002876420156	0.5371434780105262	0.6229613415897602	0.5846398887365126	0.5805871505973597	0.5337259011594059	0.5523671203354494	0.41936483966818405	0.4037737458706881	0.2967217575408976	0.29431615220212404	0.3025465397814018	0.24708584355934318	0.25392586205990125	0.23086173534782672	0.223980226377721	0.21578454792651452	0.20936992238835936	0.2029775430821857	0.1759414464489133	0.18399688672614262	0.17438209813628422	0.14081410163591052	0.15967796405367474	0.14269642197728527	0.15424066772662565	0.16959961032947346	0.20223662291955705	0.22025028515270428	0.2581724419335866	0.24027510907574773	0.22297120625698583	0.21812390313332652	0.24221430214608872	0.21863141970978728	0.162332384768931	0.04929638538818622	0.0044261888743316454	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_Gad2_3	0.0	0.04419611297555238	0.167376703504657	0.20744423624818992	0.1926557972203826	0.19563378951888843	0.22037143008943114	0.23421232611316847	0.21032070608197395	0.193434136116583	0.19312956872241763	0.1933326136518612	0.19485545062268805	0.17164662994583926	0.16326138303103693	0.17397355601948505	0.2104241895740501	0.16929686272597744	0.19034922647764516	0.20039985090305312	0.18668412625179798	0.1914939072127447	0.1876909557377183	0.19300924530967786	0.17707808547059822	0.1585877772087391	0.16058457978205304	0.17533819863503536	0.17996014728119167	0.20203876100261137	0.18665968796407342	0.17341263258891054	0.17101344519500156	0.1834548414863057	0.18622199656855581	0.1674463597418148	0.19091525649979194	0.19077622380788367	0.17396261792456943	0.1973431722967376	0.20469147968651563	0.23529131071224565	0.20917596972397562	0.18428059406624236	0.19372783622212714	0.2196848529293614	0.2164709522309175	0.2320838389974832	0.22651340875935055	0.2395079843145331	0.2904294498760065	0.2557491451970224	0.26807951524479323	0.29058344938372904	0.2824978413515583	0.3066815646674967	0.37504193614353404	0.3617198432766172	0.4181156138290332	0.527407492088338	0.5324278253486908	0.6143631974132386	0.5352463742863197	0.5389251039220702	0.593116859539785	0.554664319164909	0.5949634694820649	0.5403346528350793	0.5699164330732863	0.5248655180758278	0.5690698224852071	0.5963673011500963	0.5718510350549488	0.6111857278549894	0.5823628565614213	0.6142976921278618	0.5255479190589748	0.5600834795336372	0.5040679199609261	0.550604126407839	0.5604119895506718	0.6068051303151449	0.6029606270380156	0.44026532372869676	0.47815549618326686	0.449038610132659	0.4713879238722136	0.5513816760537005	0.6186335735622194	0.6086987309585794	0.570044971669649	0.5910506973509307	0.5335272479248269	0.4095946474193123	0.39304958984035504	0.3299013584818466	0.32910495683284574	0.3022534809155477	0.29957337138968926	0.23742541491000432	0.2553837779177433	0.2531233646585957	0.26782456493471085	0.22176205240712343	0.23462264970254895	0.19869233778975776	0.19507304642452852	0.1761763084989127	0.15347919893547618	0.1911298627573478	0.14504503941639796	0.1660797736999045	0.17951036373821855	0.22949944873427502	0.2201973502553352	0.21228926175571172	0.2310457989479272	0.26211617619706123	0.21685747511940903	0.23780107213401933	0.201454853263725	0.16449013139424637	0.05150909242557106	0.008026491273919746	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_vGluT2_1	0.0	0.037047459255200074	0.1700459337715837	0.18568161189242482	0.17601245776356908	0.19088645197053974	0.20167697408370483	0.17821287795919488	0.1744256162763389	0.18386203365373427	0.17967277212744664	0.167168461208073	0.17152698582633186	0.15729125584182346	0.1492568262675087	0.1708941237264145	0.18236450382971808	0.1606868617163711	0.16653848955412998	0.18176229347577172	0.18618799687411086	0.17242626846086745	0.17753520226354727	0.16069688748900643	0.15646352014619436	0.14757923411723486	0.1515259072421837	0.17095359331138732	0.16283054729262975	0.17714141964697497	0.16222840241986236	0.15577303495364045	0.138658561730796	0.17794119580017406	0.19139336397958326	0.1539098817537987	0.16018818050741343	0.16898930254984926	0.18887228367118195	0.17664334991853173	0.17605645314028004	0.1867402419872323	0.19372760926873733	0.1735324539882545	0.15323041386489233	0.18469749346349187	0.17183097286381205	0.18595623481972995	0.1949628861157386	0.20557822848132723	0.228608992443611	0.2109891090876629	0.22608261543678143	0.2561310185914632	0.23709894225343509	0.24971630822435967	0.2971638117204386	0.2993181832573598	0.35073763460599244	0.3494778614053521	0.40309071111483374	0.48391276931065413	0.4538027767003081	0.4342512118385212	0.4424389296618164	0.43860164424359244	0.4801638225003718	0.428915393577482	0.39652883896802116	0.40949327101248617	0.46054462008225183	0.4745115394817664	0.42943573048297407	0.4786850989649057	0.491361074435311	0.46962547641101177	0.4534987708522718	0.46726898278751416	0.45383400344629526	0.4455150160305721	0.4983713158924647	0.5037960599120067	0.5887645614808361	0.43836081958532475	0.4864692460560858	0.40382209638377176	0.45167751602632783	0.5104698873071356	0.5366773858340947	0.5386981679718443	0.5030955324720098	0.5176195544937369	0.5283400584984805	0.38096893846094587	0.4416865856855444	0.3191097980851823	0.3522053744863616	0.2986646739466913	0.2446084694385501	0.22575984028325455	0.20915312196951408	0.21222555307030977	0.21140628482914994	0.20392433648435135	0.20862846179144473	0.17058822664956083	0.14564899987785812	0.14809180851038264	0.12909633476291413	0.1604284640056474	0.1374920701526131	0.13297985053893568	0.17100453247799294	0.2188841284557731	0.22512984476684383	0.271372396247056	0.2377553092134649	0.2426563244732598	0.28624712240951117	0.31503330992011525	0.3137946766012535	0.17843313275473546	0.053438328805817836	0.004953269262655498	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_vGluT2_3	0.0	0.03708454338916234	0.17212422598755267	0.18512682963153645	0.18197069827926735	0.18879254469172405	0.19549932381529594	0.2062005816815835	0.17212422598755267	0.1772200630667372	0.16750509624803378	0.16607497422903683	0.18792132093302477	0.17513647296776594	0.1632911123966608	0.1725252758406908	0.2076490620688022	0.16533856417583315	0.17214351159604094	0.18402017689171934	0.180008305288024	0.18692880232163725	0.18395203381389647	0.17123414993554967	0.16183745466153066	0.1563888754154933	0.16346345019550665	0.18132061098827776	0.1668914292827652	0.17000163370423238	0.1607016138576927	0.15291113832272885	0.14872921431166777	0.15311967962651649	0.16110952749863466	0.16322185098546493	0.18431988533746824	0.15428158754356683	0.18316323993996803	0.17506587334527557	0.1888951619173831	0.20992022015890963	0.1869333519181441	0.19672257005078067	0.1683663529329691	0.1890594077127238	0.17505859911102548	0.18928237336136403	0.19329797454729927	0.2018976106892308	0.2319274903657775	0.23786505882935732	0.22555956588778273	0.26141088043281585	0.22924770769658237	0.256863185594223	0.33603126689768564	0.3029629528674983	0.34297384159237054	0.40589492086776596	0.43841258337430944	0.5388123833339203	0.4603524232962152	0.44627797131388597	0.4613382123822474	0.43763411697755206	0.5154476595030383	0.47560203043145327	0.44175801409969717	0.4101154624744711	0.4536873521108836	0.5154292544289533	0.42657717361671027	0.4914999684574646	0.4596674744377994	0.4760393873885202	0.4349559766498861	0.4410782607098075	0.4191030354844623	0.434426870029774	0.4704594354746205	0.5149828921504658	0.592066830782324	0.40606719434979593	0.5022803656483711	0.3888380690194651	0.45674599168075214	0.5349259043772887	0.5387103503451185	0.5669249405728297	0.5419669695865039	0.5359289270131611	0.572921053209982	0.40962686624019423	0.4788985509861701	0.3764817753474258	0.4199636428703764	0.3937815226907735	0.35294286667507385	0.31481811311308905	0.30831699159781206	0.29341503207491837	0.3295423558188122	0.32760640471972097	0.33500770921607065	0.29443147363639244	0.2399586044190295	0.20388375262535904	0.18976761686930685	0.18582630124053573	0.16541012890390902	0.18849633294669724	0.19367886703428921	0.23585344469376837	0.211271514993206	0.2420610762183833	0.2302713366625444	0.23666456567920255	0.22955906225722655	0.25180271360713263	0.25045273220175807	0.14979769627798328	0.04804729170297211	0.003389212730477614	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_1	0.0	0.02282796237764173	0.18590717306175356	0.165033659517814	0.17144425169235725	0.17613492889324253	0.20701522046573737	0.18606352896844974	0.19497581565013178	0.17934022498051413	0.19614848495035309	0.16933344695195887	0.17269509894592666	0.1505768594795795	0.16262425509490844	0.1968056034472648	0.18838002561780673	0.16190126838302868	0.1933184269778955	0.20465982641090058	0.212677757150839	0.18619285436862731	0.20606715762448483	0.186345566013841	0.1838100660818451	0.18897734637016855	0.1793840175390691	0.16802553798585804	0.18498922016643493	0.19123653623516632	0.17440532463659608	0.16806869529923932	0.19396682037622243	0.15731778750941394	0.1971657621254948	0.21790445617010934	0.1556184753712149	0.19428183048108796	0.16654961372529348	0.19693916348281684	0.1855489189058651	0.25099494946237255	0.20312891214977424	0.20682707363157107	0.2110255370895825	0.19626336008396433	0.23283995569448726	0.19494401168848746	0.19571261937979686	0.21763756429270656	0.2610111516235271	0.21962359868719006	0.25319062189843544	0.24620275783404302	0.2440815799877918	0.23353038755101482	0.3301772355507994	0.34119917605977396	0.3763944861085164	0.4091220171319845	0.42264973834572866	0.5100730402434787	0.47016563895922536	0.48448542286464336	0.49425342719838833	0.4556252685570256	0.5483021841142808	0.46189474977643374	0.43449486867981196	0.3862326981149577	0.49744899058267794	0.45112807956730433	0.4262193863481454	0.47653180880270296	0.4144974632755248	0.5161996018463827	0.4478263044850217	0.5424292698812253	0.38940342123768096	0.5095165572946982	0.5036014080211683	0.4454635077686231	0.5954317081497531	0.417442040435817	0.4411643775579085	0.35592355901778894	0.45188116827814234	0.48870275126292423	0.5909537277806179	0.45115338383516407	0.470848874317427	0.4600591384601599	0.44677138525382526	0.3520682360609046	0.3793530574230089	0.29142401102305865	0.34879618593563766	0.36243058362434416	0.28330738996208127	0.2567238702842362	0.33607398892623047	0.26853949702906066	0.3009789245402839	0.2349759970217693	0.2883449223803364	0.22949682133126523	0.1629327902240326	0.22285521391600055	0.17391359306958018	0.16682509202493126	0.1465686390392662	0.15974180862019757	0.20779038211684803	0.23364148851271932	0.23699557734415785	0.22933678883812375	0.22211403199788207	0.2623665758286759	0.2414498804107601	0.2973783209827252	0.19471689142814527	0.1801425788933345	0.05890161783110309	0.003036784132369082	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_2	0.0	0.034463319566198816	0.18260881091411227	0.2195672124398549	0.1706012289838077	0.19056188466015814	0.22978145421173732	0.2123158804949307	0.2194112698173834	0.20233555265675549	0.19664364693654618	0.21746198703648978	0.22463534767017823	0.18051104509267274	0.2092896860888639	0.188101122289905	0.20950755584398162	0.18444354459297196	0.19996815495424616	0.18140628526314065	0.17435531127229362	0.19627400132205286	0.20720973995412567	0.19283696888504956	0.17175969335912214	0.17490742158814682	0.171295335484155	0.13723001528887155	0.15109607678012527	0.1794673566627749	0.20175725591165355	0.18424123805044743	0.17482475880291046	0.1709451997395272	0.18503060213402492	0.17932002039795158	0.15874525702583647	0.19817217198301887	0.1952825823174228	0.20611633765165535	0.210492097695369	0.21305907854971498	0.21733878754042782	0.19569249802242894	0.18467070843448571	0.21396715104080258	0.21535649978032334	0.2170094206273337	0.2070452723161306	0.21602173518576145	0.2294285763660587	0.23501559071486314	0.25530620208874866	0.30194657766258215	0.2796309568992938	0.27796068924927303	0.3486143455887936	0.29588520523795425	0.3448790283379094	0.4378104938411633	0.4455924164229986	0.4713532388544335	0.4644572148311423	0.42895656210196353	0.5160393364065965	0.43689436372138424	0.5256345281959264	0.4972864726208571	0.43255463711697023	0.47238869455085386	0.5298900047824008	0.48424332616162097	0.5129449186311893	0.43791260195633175	0.5429859468680938	0.5686006572539231	0.4896770543468815	0.44172794362964246	0.46343529445368276	0.49182719981666145	0.5129740088374986	0.49504995175857813	0.49384687842854696	0.4056952352466999	0.4284536460241847	0.3948630997121326	0.413837972914776	0.41116930976520144	0.5329360860104043	0.47859636835352115	0.4759002050542118	0.42095090211268077	0.4090221570506529	0.2945899401123282	0.30469422595646917	0.23991310296155674	0.20187098970537587	0.20040825018986047	0.23261738195835013	0.22135519365250408	0.19550756932031882	0.1889833573395157	0.23417547112240578	0.2025470072504564	0.17236631081015405	0.1953220904919607	0.1501948235128178	0.1397307371993284	0.11723434943936778	0.17149769724226696	0.1680681929220529	0.1336252172862229	0.16138708197569784	0.1855366954975557	0.23036147564818216	0.26336490205407886	0.29523306610340355	0.27531930647995284	0.22830856144961365	0.27139920824523794	0.24377368638602398	0.20973417859455026	0.05400044231518077	0.00046902261939752484	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_3	0.0	0.04921306150409419	0.16523544168487456	0.18273760122552754	0.17944418410766275	0.21510718661254172	0.18179662490613763	0.19337063363463394	0.2140721126612128	0.18819526387798924	0.18593692071145337	0.1943116099540239	0.18471365149624644	0.1543234563184634	0.1706112078294829	0.17570177188696362	0.23106491276946592	0.16878534796327954	0.17446190318823715	0.21443646154411206	0.19364468508945348	0.18867746619646594	0.21059762737995605	0.20336966732914444	0.1613605681252415	0.19689970403601859	0.2049517554727888	0.1710933603852629	0.19281599425718965	0.18298331059473366	0.1697128928644651	0.15177636318363513	0.15654456190837815	0.1646912610699595	0.1665578552311575	0.24855653729494803	0.15598369731124298	0.176508297902311	0.20525329446411042	0.19915132522573845	0.1859361833929073	0.25723825694355495	0.20099319960148565	0.17094231710862176	0.1982232463917855	0.22739714082248585	0.26084450348811594	0.21226201919105234	0.25772593616731254	0.20588714341585398	0.2582697101596505	0.2794837770236152	0.25630566853225295	0.236204850989605	0.2925944290965188	0.2784419864889106	0.3003527984860876	0.3365690926287213	0.34003057501032874	0.36220375524594917	0.42977478091131743	0.4465682084874856	0.42325138098113285	0.4820460108467851	0.5101391407011857	0.5421518547458877	0.507552383492971	0.43835500188414855	0.4728295220653777	0.49272934906737725	0.5381694302669173	0.4875957996142503	0.4577269942321284	0.4870775755636769	0.5023896146084661	0.5146453388734482	0.4282066959711802	0.5286213199903116	0.44633915756986436	0.4381224808217397	0.589080115104252	0.5866093269732569	0.6433458177802157	0.4100688848398648	0.4775379888539299	0.40847590140295237	0.4570303424438817	0.5318288785527956	0.5883948460455809	0.6137203838939375	0.5864027657140891	0.5649004357587586	0.5580043038314492	0.4431942144629734	0.4476189853242894	0.362261773507639	0.3789014823188463	0.41190693284792407	0.37026049956941304	0.36338033808719794	0.35246659458394614	0.34939710103070454	0.35383796473221596	0.34433806233460745	0.35721985131679906	0.2947211210170805	0.2591071677647988	0.28105006510098113	0.20322532819202987	0.1851509205202242	0.1911690942887772	0.1469148503421586	0.1845837372674314	0.2543342907922602	0.2876433121019108	0.28605208499760343	0.27770933431891914	0.28085613408881654	0.28793041897900234	0.29471647305140364	0.22903760289058497	0.2080181284655451	0.05485030318433292	0.0073262100864004386	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_vGluT2_1	0.0	0.04001093155808641	0.16689083505553004	0.20910474945238017	0.16540233313744648	0.22982469615210346	0.2083307284549767	0.22393022855649253	0.22684769231593632	0.16980829881497386	0.16409245144953294	0.21422519605058762	0.1911236462819306	0.1875593938080392	0.1630955159749051	0.17806607144558684	0.18298381558185817	0.15306435554782324	0.17161615445096243	0.1853811347854458	0.20430552544622033	0.17233829750579047	0.17756358550199017	0.1774228786682	0.16738152526414896	0.17568013567782298	0.18409685473057136	0.21367482642318492	0.19808809293320429	0.1850689992756061	0.2014553875950625	0.17374459787622495	0.17720124510561622	0.1549672031934859	0.16671168249570206	0.16702091627110158	0.1852842274803435	0.1627487105720774	0.20416307633663594	0.2021846071519715	0.21483826163598935	0.21809757153284084	0.18826096573526158	0.1981343490365079	0.20501676331891247	0.2302755048419788	0.22206376949015638	0.20493774230273326	0.20121802126999894	0.25018048238536134	0.2365889158377824	0.2711265460305855	0.24164268685804716	0.2883615542579392	0.22063013089613903	0.28499806308887704	0.3762991241081108	0.34281428073330994	0.3745320766417688	0.45511482524430524	0.48891176346821785	0.5837406646920938	0.5593542019231582	0.5014330851927573	0.522858554928259	0.5227212701550141	0.5759725699801415	0.5312907904757003	0.543421769576723	0.47882361381626676	0.5389972943455956	0.5529854659874138	0.5346190847407141	0.6020058787428535	0.5198631875043868	0.5910412652911795	0.5413290993228298	0.46458397688783165	0.4877293119379375	0.49313921520474957	0.49753975171050735	0.5381013349568893	0.5678777057519401	0.47419641945226665	0.4772374827276339	0.4043914172218134	0.44070159807196574	0.5111020922179464	0.589450608657106	0.5336479329300434	0.500475852816341	0.4994811152098649	0.48272562191711865	0.40655021319006646	0.3925698184308933	0.31149108322201535	0.3090647703062859	0.29682094532353487	0.2604535072137057	0.23850833969509797	0.2303803259403112	0.2289243072348097	0.2587599196590905	0.21479744232231487	0.22716917374307022	0.22279364210226046	0.18696140907769296	0.1561442991004749	0.15344412309008565	0.15424832356427284	0.1525010605951948	0.1569556888571948	0.17725169741032265	0.2196202418591358	0.24431097411950917	0.2759184186543478	0.2332672649773718	0.25912507925006795	0.25763350949533553	0.24895035902231075	0.2972929806913673	0.16741382123966864	0.052905709255762615	0.0012766559969174562	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_vGluT2_2	0.0	0.0883151945788574	0.16387001883833618	0.2142399016779887	0.1880475626013694	0.1741118950157322	0.2041659251100582	0.19728204112197234	0.1919092536190761	0.24563712864803877	0.20064003331128252	0.1836821727552662	0.21826949230516088	0.14775835464355816	0.19210102095647502	0.18372319933631254	0.2354834212617007	0.17791800651189985	0.18100201505493083	0.20950401689483433	0.16472995392945722	0.24017570216865522	0.22150933154417626	0.21718549869131815	0.12854621160294255	0.18004858775973911	0.16668781994330922	0.18411184243955814	0.17514174104115238	0.2055894526329371	0.1556130388420349	0.22177745603202317	0.20009894065266712	0.1837553438618023	0.19519946303024907	0.18470245240953526	0.1499474411031185	0.20367860067296512	0.1810804524426909	0.20843362476081034	0.233488589130942	0.21605339011659613	0.18613607188703465	0.2158640994712894	0.188402289383827	0.20939046435825312	0.19258823899833125	0.20398185192389584	0.1858037504961206	0.2471735249691033	0.19109325456691703	0.21748932445693975	0.315221532164468	0.3039411149596905	0.27726498280210143	0.26186363482412	0.3826188851536013	0.3532797388521809	0.35910958044090474	0.40660124856422303	0.416328133585304	0.529073777803459	0.5831204638894371	0.4247652088081172	0.4823431839015234	0.4093898905315139	0.4991294041905654	0.5288285923541041	0.3993780902063945	0.4661367026280721	0.49094734654648414	0.45845858888568314	0.4348467393962931	0.48887857394194845	0.5660299455365085	0.5100831260513056	0.5830018465183039	0.46419073056130383	0.49132915067806837	0.5139718848428758	0.47526319108561427	0.45261631030407223	0.5764294544073036	0.4212982341906578	0.5005946020642715	0.35898959184231816	0.4734095110131553	0.5149306186275362	0.5306219715624751	0.5273604421760557	0.4903281860270546	0.49599737413154865	0.4755784061696658	0.391462506385886	0.3870197619642595	0.27186640659640327	0.3357815652554444	0.2859860467683789	0.2268195360373192	0.2591099066858568	0.2140828121150815	0.21127379853141626	0.24066134180342957	0.19556992579120497	0.18225726645876172	0.14659392793726975	0.12777789372867954	0.2055611679249573	0.10412894950455918	0.17594760352182467	0.16905618760157884	0.17209386582064048	0.193598124006911	0.21844386893367865	0.25209704607481137	0.3074530957910124	0.26322636709720937	0.28299995177579296	0.33099812791953886	0.40187766318063356	0.2965316527255787	0.17432147785875118	0.044062005190788484	0.0055627908194318095	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
