Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150
RT_Gad2_1	0.0	0.1039483201385177	0.0936521596625605	0.10776647964835179	0.11137013581493682	0.09215063625981675	0.10107397533897963	0.1270717805407715	0.10759487697375252	0.08919049012297905	0.08665935067263958	0.11042632110464075	0.10347641278336964	0.10274824748813782	0.10841515237970614	0.09100032135427012	0.12237386416930159	0.11045982442295041	0.09958021787464912	0.13910672018554432	0.09465367838888526	0.10134055888221837	0.09740902324220599	0.10754762146681524	0.11933616351036157	0.09535391086823357	0.11521050395429538	0.1076013235005952	0.09876082383635254	0.12439123552156953	0.10701319713944325	0.10134902183232267	0.09669449058597035	0.09197250570259989	0.11020006388030591	0.1028078409742483	0.09996074999847021	0.09164008607950751	0.11890835813513811	0.1275621102329842	0.13738994291544623	0.11907273921484236	0.1124532731934876	0.11916927298784119	0.1126955054302571	0.11510796478726565	0.11254600968990437	0.09997012489577155	0.10790696676867562	0.13336438302179152	0.11769900465142158	0.10483207978571263	0.1322831210343233	0.11426553232156399	0.12862807432186257	0.13512992476905664	0.12531379602133244	0.14847295700436441	0.13197373133455637	0.15380192874942553	0.1588806577714303	0.1980300974460835	0.18350147382405446	0.20432376647444173	0.17408231368186874	0.21496504204757105	0.19573346702163644	0.17034787887681627	0.22228586937822303	0.16319329480433054	0.15943380450156033	0.2071431954905026	0.1667798330396076	0.17487065765661883	0.13792734297263534	0.13208380899799382	0.11158671700157895	0.15507588071441855	0.1370412428423011	0.15081069839750907	0.1547301874121984	0.16419086944531894	0.13166692382862727	0.1360778318003274	0.13573508616291566	0.10729151555330883	0.134165400736493	0.1185134471594697	0.14582645098321317	0.14723911541641913	0.1163314814158306	0.09183381540995857	0.10443711923433928	0.15286563922989047	0.13538933357614086	0.13227286269359334	0.10647111245847914	0.1057693974927451	0.11265287756010661	0.11778300195242458	0.10569376315820457	0.10152596603494955	0.08890660124708795	0.10841336057228179	0.08167144980426057	0.08471948654720714	0.08657964505745251	0.07567633215550942	0.07703839185974498	0.0727497292353325	0.06128447769475716	0.08311776531609268	0.08351911602690741	0.1183754345929913	0.09699903491168675	0.07658380852202476	0.09533141887401353	0.08561020603066662	0.07628300996697748	0.09140025701168732	0.07815532791060888	0.07115363809480824	0.05981687481022343	0.028465950622029265	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_Gad2_2	0.0	0.1332439502136359	0.12951825502534606	0.1274540185021044	0.1413750282259171	0.12888891462191873	0.12221790634558893	0.12398005947518549	0.1448741608689731	0.12518839304976598	0.14243232010367504	0.13994013210610276	0.13342016552659555	0.1356873622200567	0.13866256083165313	0.12469597017769868	0.1315050696047798	0.1228115149204533	0.13047096492094165	0.1392526764631483	0.13870087131176329	0.13771737860596606	0.14666503705514383	0.13871437625788086	0.12260564304611293	0.14948817950121512	0.1345191888634724	0.12237429962317128	0.12755008205265322	0.1209795073818069	0.14723398455340042	0.1267114061146402	0.11875490986257486	0.14484190391234078	0.14516491337947707	0.13975663792780932	0.13447848780480293	0.15020989287906406	0.14923302155808335	0.14101942942956108	0.16932447900954994	0.17979231645931518	0.16839949181985533	0.14545626479015356	0.14260410138456422	0.13926522654018939	0.11791354993791821	0.13817059718160288	0.14005536034119617	0.1314119933117533	0.15611437415385296	0.16685002899785834	0.1446279294838831	0.1644653865945575	0.14434876193791407	0.1555565039262547	0.16946220482146443	0.1605294335232847	0.21437575087269847	0.17179621741205983	0.257992469409001	0.20274561399706084	0.2291542219871737	0.21181654556181254	0.19399672874689478	0.20326583545736046	0.21902223335134494	0.21068019132515362	0.2193312606437124	0.19760416056670208	0.2253101145702211	0.21056928251490417	0.20553378282994642	0.2061754882375465	0.1562949943337077	0.15849830624359013	0.15675920726732967	0.14950939389902834	0.16038716264568736	0.1592575107933899	0.15939692298872812	0.14050062986512918	0.1480350905267074	0.14782351913960678	0.17313041578679095	0.15320676859196897	0.14401085810141867	0.1519523172507048	0.16462375019428568	0.16652250038653277	0.1295362853270198	0.13607538528005125	0.1429768112523723	0.14893521409895571	0.15062969487413025	0.14617950893217774	0.13024174761877474	0.11492122219221641	0.12201034387461013	0.11159431136532647	0.10198992753127537	0.1006894978293587	0.09116957541026309	0.10518346633550783	0.09274622505861647	0.1225987018881749	0.09478372865706369	0.08446998355348079	0.08939450700320742	0.07755455864852752	0.09649720129713825	0.08255177506039871	0.09134230783590137	0.10252211731605886	0.09329032897599086	0.10816468432263938	0.0936506833209353	0.09074804546243057	0.0854620333234637	0.09160926310006803	0.09716583684412103	0.08125828413654224	0.07916608954352393	0.03725278023131752	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_Gad2_3	0.0	0.09755162068784026	0.08648064606094118	0.09773311207516647	0.10057647714327718	0.09122967069597712	0.09543422116903442	0.09107842787320528	0.10066722283694027	0.10109070274070145	0.08817456567598585	0.09540397260448005	0.11721318764818014	0.09985202178413573	0.09338265744597372	0.09000099530512455	0.09043580132201469	0.09220826539517915	0.10849486980312904	0.10699530650082041	0.09484381838969806	0.1143750646583174	0.09717925077227135	0.10222403386433293	0.11358138883902355	0.11730680388598583	0.10591696353896159	0.09298242028237004	0.0967306447080671	0.10131839297346393	0.12471795273887915	0.1131941423718498	0.09216955263806532	0.10437320656658333	0.11627490966333942	0.10717981151307059	0.11638132092180198	0.10549641926174834	0.10378393557630061	0.12722733420765817	0.10302691453412283	0.11384401308268904	0.1022404275246888	0.11178438452823757	0.10786834775144212	0.09438298229404274	0.10817887302342717	0.11152845338757375	0.09819758179715557	0.11925106634603007	0.09800765666854443	0.1227128209446102	0.11557721527275387	0.11323475892001263	0.1131708550851717	0.14659934483161294	0.1254512611955599	0.1365946012764878	0.15659661188992638	0.15011400028132066	0.19684774404803138	0.16913348474242784	0.16738223369889632	0.20431059582971864	0.18968796313457117	0.16445171936637132	0.21320928915094403	0.20042088049808662	0.20141166345324685	0.17155720190372717	0.16882729649390787	0.2163484118113913	0.1546475746771514	0.1656870769564031	0.1485681789034561	0.13176670843934557	0.15266478720119284	0.14464742104401443	0.14919894294219063	0.14150141588676257	0.16240418433312717	0.14605202461718478	0.12447018099009217	0.15508200102561084	0.11183612644919054	0.103526621131148	0.13433438282069912	0.11334264581017828	0.15383055463012588	0.12565332073884736	0.12702232183607193	0.12722425737588997	0.14353853863142851	0.12348330491524062	0.12283543885103008	0.14527126513179262	0.12683997017412776	0.08877093684028406	0.11748232747774243	0.10177668120970854	0.08356370431051725	0.09386426020640669	0.08157528642873742	0.08509281501809879	0.08543816124437502	0.060604499209319845	0.07386384761243787	0.0528510997495626	0.0657298822473207	0.07480279553604194	0.06850300680807869	0.06670005295105313	0.06248928849221521	0.10269150256662189	0.07132648563452522	0.08312433012029552	0.07973022957721855	0.07064202436630082	0.0691442994644617	0.07422601568995495	0.1034437869104649	0.07158528831286316	0.05922969031116578	0.03701671815898132	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_vGluT2_1	0.0	0.10767979498290707	0.09460848248403213	0.10371135269060386	0.09176511403748501	0.10315904371177818	0.1174781653850371	0.11048225165324488	0.09556990922495094	0.12390131424989896	0.10432502933374355	0.1094594572480121	0.10297494071883628	0.0982099643531173	0.0966167170036421	0.09158895482620806	0.09814558650734495	0.12179774453168644	0.09522620317243272	0.10658832578307095	0.11514955404395438	0.1068202953638597	0.10626499484072774	0.10822971165525291	0.11953734194775527	0.12038091254413161	0.11939733909792066	0.10635316303216023	0.10176815195725612	0.12175031057698071	0.10109155699212463	0.0965376623333549	0.1122626255997827	0.10948243965310872	0.09389152997154297	0.10520703898106504	0.09862510047471298	0.1063014040451892	0.09418073349850604	0.10775262383204115	0.10581329402043396	0.11216624377758712	0.10565945589816135	0.09375303696956647	0.11141714800968941	0.11518999113251999	0.10158918162682211	0.1114919713162148	0.10848309968374818	0.10181736582547511	0.10706838823613825	0.11305671087917038	0.11763742987873796	0.11773776777527716	0.11798294220424607	0.13464183961341863	0.11171524146029438	0.13808804578087353	0.14009418555205252	0.13391415767045864	0.16263305258874583	0.1943152413478325	0.18682548540111366	0.18099208042425294	0.16124695857074706	0.15731767308085903	0.17114157779300737	0.15988820017406635	0.17855589662558122	0.1610342636269836	0.16345995574007352	0.17437873703544218	0.14849661283117577	0.19196376692562944	0.13711789542691535	0.13706114857009996	0.14603682767164747	0.15069203986370366	0.14359425332044112	0.12806758466088805	0.1183172541704529	0.13839553224872103	0.13161397143192807	0.12867846047585882	0.1288114955777447	0.11084938675024654	0.1252954651791628	0.11297573490446683	0.143526749318334	0.1175822220636287	0.09923944725575709	0.10612859936680295	0.08802255936698908	0.09679074659977692	0.10222220959581937	0.0923519599905459	0.09554283464272638	0.07851003276836428	0.09665837424962931	0.078245012626023	0.06390845374125949	0.07087924836470264	0.09320442567449652	0.07169961078562972	0.07575025945674614	0.0757513858504582	0.08032128514056225	0.07004769423887147	0.0728925886482815	0.06873910352902829	0.060171270726631185	0.06998811829619622	0.07223884246564079	0.0767692827573495	0.07137112703212078	0.07710863427557604	0.08456916567707239	0.07956949785031966	0.07934948149162942	0.0726937425549492	0.06781479143669213	0.06356676028951064	0.05014460262542302	0.027605482432428004	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_vGluT2_3	0.0	0.08502904515957317	0.072981032648539	0.0925728333854364	0.07743800982582354	0.08444633082897414	0.09397449758606652	0.08252494844159353	0.09035221931477519	0.0849975470876489	0.08061931509017503	0.08310766277219256	0.09098218075326064	0.08652621197724994	0.07870196101284084	0.08357266364318221	0.09319017079981456	0.09084196129779543	0.07879470575220263	0.09496325848828709	0.1148059980572749	0.09171165401210063	0.09154633165851385	0.08055001804940506	0.08975320481003717	0.08650895946041225	0.10406371750228685	0.0943841883951562	0.08494924330365511	0.09110106827889108	0.08978217116185198	0.08457711918693728	0.08243638722652731	0.09334398842649665	0.08999661952199625	0.09340370044804587	0.08753654650816715	0.09384066485644582	0.09009432761731835	0.09404747251853808	0.09121421041790358	0.09381183356094476	0.08903235242089036	0.09356190446483127	0.11144790612260116	0.08779857635750797	0.09564474584387761	0.09202203086753959	0.10421221707549372	0.09694325789936079	0.10856340695370155	0.0905002819864415	0.10368850943996434	0.10138388504642523	0.10194418314517287	0.12601973752842746	0.09749364208271985	0.1148991357995083	0.12783303253983705	0.11722303929087056	0.14977218906253936	0.17135199964614484	0.16260897673610744	0.1615240566421019	0.1589992879864359	0.16690427404000946	0.17828711176595385	0.15594605667698389	0.19284831154119786	0.1650065929748287	0.15901257249192183	0.18072589033307745	0.14006608749546903	0.16954015814371196	0.14164982899557185	0.12992602279611126	0.13279482773717402	0.1459178114816523	0.13568709685584546	0.14434312258832213	0.1208904075200934	0.1085140521198571	0.12246753661969006	0.1191503594462891	0.10447675046352681	0.10526921885267702	0.11537201278729421	0.11702750146284377	0.13256702030213655	0.1208893614755725	0.11138626597797908	0.09592641755630177	0.09609814329922348	0.11247152862776195	0.12898671922994642	0.12410390413150534	0.11152451394604622	0.10855413961426284	0.08851229512012689	0.09570406151423404	0.07315218636564087	0.07576671286748932	0.08089212111936042	0.06993399300780716	0.08229587853233811	0.08501733714973082	0.06013822482386762	0.05877685183152308	0.06553096554587527	0.05918161379050988	0.054312522010580594	0.05154451798583701	0.061424493852930584	0.09390705533099628	0.07942983319512349	0.06356958053684901	0.05947635668936195	0.063349288386859	0.06679182366231072	0.06369472105594041	0.06137994160497337	0.061621221916398385	0.05464329843684668	0.02939564517088457	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_1	0.0	0.04036837081555427	0.04282065502397579	0.02909729531915536	0.028625702202151222	0.03956666251664724	0.02914445463085577	0.038151883165634816	0.031879694709479774	0.03937802526984558	0.0289086580723537	0.034331978917901296	0.024617160707616038	0.02310835697223932	0.032588206276271584	0.029193527620425656	0.036176003094062326	0.03368027793304983	0.031799502719942634	0.03327091301048435	0.05326370017447639	0.028871334025741324	0.04274648027183735	0.02233392338423291	0.03939423783513512	0.02676722933119827	0.03507657595737722	0.03391406224060486	0.030905473402065963	0.02812784485593032	0.028344859925979966	0.04303810967481471	0.03180033774151808	0.04749634588414328	0.03216575928636941	0.028911847108025475	0.03144720417097308	0.03321997576669976	0.0339451962979542	0.05542356411557763	0.0337059146888351	0.03453377233888305	0.037707025607862425	0.038647146221017066	0.03800106616802011	0.04234583241965743	0.04131755126599712	0.042200909620534514	0.03134193511679898	0.04580368011928615	0.0677593852411589	0.061147470029596564	0.045787613708791766	0.04211446314711969	0.03912769083562943	0.05299741432333499	0.05496977659923641	0.058897850228466664	0.0670437564561583	0.04823033884453385	0.07724281103130534	0.08215022639486774	0.11736999632169452	0.08006858647560434	0.07055588727226028	0.08820318321185738	0.07634890782501756	0.08817600962820146	0.0812425402696156	0.09851346965271016	0.1000760598893485	0.07368210925227814	0.08082506562450205	0.09275945450083063	0.07005414568732131	0.06739958651014456	0.08436390305994024	0.06436997026416179	0.06933454882789304	0.08461987986557588	0.06462702479548735	0.03840035108892424	0.05597911569381335	0.0747795623774736	0.06392042707905747	0.07232835071361751	0.05651912621766293	0.06987880552779019	0.13945683148871865	0.06903132339228853	0.05448639223975397	0.04573535249884501	0.06514524880406516	0.07152832380795907	0.05333518983846636	0.061516083756787826	0.06559960365662576	0.06800838670060882	0.04208012248515423	0.03730828614604797	0.03679189378467988	0.029120648946258213	0.047636720501350024	0.03487256433988121	0.026935028275442037	0.0435855621065459	0.030825025008982557	0.02735509001002584	0.025390486456528905	0.030831450492398372	0.029621415266484284	0.028033129813267825	0.027861907769442366	0.03554276827590179	0.05432844823576997	0.040820224758845856	0.02858174806539959	0.03182597414300519	0.0358347735739815	0.034643514588201654	0.0523330908443072	0.033784327289692564	0.02576751845791563	0.01603186121470881	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_2	0.0	0.038094528976300446	0.031038383268190244	0.03848413211355806	0.03519415006560484	0.026146699433733482	0.037185454989366	0.03631967023990462	0.041211354074361384	0.04398186527263778	0.03610322405253928	0.04134122178678059	0.03519415006560484	0.042164137107038036	0.03597466448538697	0.034374169326984935	0.040005437968624304	0.03970876199598669	0.04466031950105197	0.04086618988000595	0.02914174945901291	0.04587104204946782	0.02961866618720908	0.031118582661560205	0.032575060724871215	0.024763150690952834	0.04572877955984525	0.03469224362497336	0.02940438666332195	0.03323324057721903	0.030733489929863814	0.03571209747301898	0.028836643046622014	0.02830746382240292	0.03432921763669051	0.04560909047285093	0.03805173360259087	0.050918205842036095	0.05130956609357715	0.04239274016572594	0.050002573335628624	0.043071069487103125	0.0388395352617994	0.03495752638221747	0.04328021995482208	0.03695786892754821	0.04591911842495623	0.03961587507944632	0.048490303523945656	0.04075281060517016	0.03470773855201862	0.03876720294630742	0.04979032284612275	0.05473315752101886	0.0415831366366732	0.05573422237862606	0.05448441353300486	0.05161826740392057	0.07654270214769818	0.06512057321010421	0.09548820570727101	0.0671443043398996	0.0641929294457492	0.0719063940432573	0.10549638037464011	0.08151221305658449	0.09720977927521798	0.07363682337811554	0.08005315797970933	0.07204538185735687	0.08182121678184032	0.08812175804117091	0.07545495111208653	0.0890076089819779	0.07693168124786606	0.05691288263750559	0.10591175232369697	0.04910750199761422	0.05087019769963578	0.06643902749998008	0.05819173927697015	0.06531109634016154	0.05066269336050205	0.04519661035624723	0.058512729598304974	0.05901855702467988	0.05733253494009971	0.07766892729999988	0.08145999095709686	0.05314408194667734	0.06198302485800056	0.045572192676614054	0.052611101052387116	0.04126677330489647	0.046952939354977685	0.041969908709776946	0.045851499601951666	0.03976334155610683	0.047083292391339945	0.04204449630457222	0.03158311245018211	0.031364663883378836	0.035235481338583154	0.038251547588738055	0.03521743505271435	0.03175633228169247	0.03528644213658138	0.03188884386513403	0.03092867271435798	0.022488770540904684	0.017654004337649278	0.0318698784799495	0.02775055897062641	0.05124887806039709	0.05006228110843616	0.03180614783413444	0.044762442340203004	0.04848586088592516	0.03594569632305481	0.04115172952575335	0.039187880616868516	0.03424975312264957	0.021361845663465325	0.009173589328984372	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_3	0.0	0.030395997343956087	0.029381016764808164	0.03536406017873274	0.022543252863180083	0.03691324106269535	0.031197297801178126	0.03290673877658514	0.034242239538621884	0.049894308469692415	0.0333340990204369	0.03878294212954678	0.031037037709733716	0.026870605480748787	0.038731011787583106	0.02639129963260533	0.03077361995541031	0.0406610058282556	0.039010584693849736	0.02533586050524196	0.028125274034276476	0.028725794372525943	0.02429735683290911	0.02243369744812676	0.04542170139623525	0.037186493479771675	0.033020177687150966	0.03786066844994348	0.029407929300762088	0.029373937745510004	0.03186734585850791	0.03442066789003457	0.04506549033353308	0.03940103951908094	0.03475327066591907	0.026206526884114196	0.059357842296439665	0.030668646943728454	0.026365270753970795	0.030414996331191067	0.03757938713512373	0.025704238966646024	0.044022632106081996	0.03584922776610128	0.03958537739154811	0.035670990539504524	0.043549624302010044	0.03427552452022531	0.03680901693987382	0.04748033628680555	0.04224300969540742	0.04742551559301031	0.04061517262837395	0.04013269952241531	0.0404813150293852	0.06139208650977329	0.035547185950408594	0.05167256983230821	0.08026928178399183	0.05986142165516549	0.08499133622050284	0.07148984030330817	0.08289204167894063	0.0795120968295911	0.0740786220343447	0.0681943112374565	0.0937554923603968	0.0701161421336215	0.07400570040778415	0.08238500523185453	0.05667629911339162	0.06500086142201794	0.06168355690937848	0.08297936438863941	0.061803094985877785	0.04424130590411745	0.0664660048895758	0.05512019595646338	0.07315639017778258	0.06809516253888576	0.04884501759688551	0.05470668543595224	0.05355824138863907	0.06087004979219063	0.06475246173117213	0.06456479927143721	0.04579223992399855	0.05723855494183452	0.10700301804993431	0.07789884812386741	0.07080400176563494	0.05148950877213232	0.045921618504864335	0.05754914522021297	0.05569687869480391	0.06993529021180964	0.052546635138685585	0.05567515894893773	0.05921387920102513	0.04918779901664555	0.03449270129051208	0.04189654879725669	0.02789069588314141	0.03242956940584742	0.028552200962816514	0.024092888652813022	0.02321259461268433	0.019334782480089862	0.03000267096948875	0.02384083208946383	0.0258561960813998	0.03639780066289494	0.046689893864963306	0.03732208963353743	0.05891843804652299	0.03195042918253772	0.034376748760121714	0.04009449040139478	0.030619175397770926	0.04728337699808454	0.04969476137115039	0.04071031081144733	0.045475619916189855	0.014618814414151011	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_vGluT2_1	0.0	0.04688864258937466	0.06994352333099409	0.05195136977925731	0.03983976857884575	0.05748142563282143	0.08735151605312903	0.05966229273000164	0.06441346747742997	0.046849698534067875	0.05810453051773006	0.056196271807697366	0.057948754296502904	0.063752337163796	0.04618948437580325	0.04778876664087034	0.05885491931306065	0.057852221661663844	0.05304173499865934	0.062071915304587125	0.050934064390024576	0.06428121487979217	0.06906150308350807	0.05673963404503434	0.0583541843913741	0.06068304584871371	0.05975138229194179	0.06882439962931004	0.045359924486976885	0.05613997355886315	0.04545598530203681	0.06015854572565006	0.047277134989728145	0.04998173438210081	0.05476804894206784	0.05406411189114986	0.05499425859940222	0.060905244262084886	0.07377049509313827	0.06280182165488832	0.0595228266818521	0.06358866846700066	0.05358506315353556	0.07535254370569136	0.06116163210932855	0.0668968036291414	0.060601602693767805	0.05458206610330763	0.06283537870020296	0.058774502237999696	0.04690795314650464	0.05512391923208618	0.06741939921732168	0.06084129599851157	0.052160193821119256	0.06888411488919087	0.059944941010915166	0.07540848710359692	0.08524374791569153	0.09150555108363835	0.08840611495425069	0.09046809904279052	0.13013901969616315	0.1293032812312137	0.10513997644109543	0.1030546215290004	0.1024897510248975	0.10449591739895919	0.1017353969392687	0.09544929283520961	0.10430105414355474	0.10074567561994055	0.0963167305191397	0.0958162301069038	0.09034628326165096	0.0841659534771696	0.08581176016212341	0.07009544655879484	0.08648528631016704	0.09401534549852637	0.07009165240505655	0.06943391154056094	0.07417496339209781	0.08859407592057152	0.06686021914061037	0.07494888262893325	0.09068602550351344	0.0755723284663623	0.12013765278272222	0.08208265291134209	0.06877768967990766	0.06417083027670677	0.07393140999874233	0.07527157217091074	0.07058288823974704	0.07472343217481639	0.06667704772820679	0.05078348722893155	0.04923179189700792	0.04603366794590337	0.030680013792804824	0.05421337039246322	0.04574149383108689	0.05734823916444431	0.042488789053043464	0.050997471744906216	0.03700964325507663	0.04029272179324776	0.032547826582875694	0.030997435719650336	0.03653013235102629	0.03945565500261349	0.02801961131243497	0.0554945054945055	0.055265660745957894	0.06139104746633008	0.04408377273242938	0.049650524770714986	0.04057833491484792	0.05069050044890095	0.044005485632881515	0.04045294117259504	0.03296403853377629	0.019970613522912472	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_vGluT2_2	0.0	0.030129643551969332	0.05528550467631197	0.046103137117616565	0.03481647699338678	0.03730336820720012	0.04725093306245349	0.04045980705550167	0.04658138542796528	0.03280783408992216	0.058250644200474044	0.04323364725552425	0.04122500435205962	0.03768614708884079	0.039886901026920316	0.040558133484087155	0.032813514958849176	0.048893392311585814	0.03694582459539058	0.048932861432861435	0.07301753091506683	0.05926511260371395	0.0599763165521199	0.05704287434626369	0.04631613742632179	0.06452127807901596	0.05523378614132343	0.03976832303818433	0.03816201703606407	0.043979827147705666	0.045853625573773656	0.038365160954896296	0.049453016730797515	0.07286383957552937	0.07965166705797205	0.03982767246110731	0.03511365736462761	0.05114247416574448	0.04984908701055708	0.05177510457594236	0.05978368287055609	0.052054485655607136	0.04853748882360455	0.03988442380302413	0.06132079663713196	0.05232950541679758	0.04294136416364238	0.05161983439718118	0.05894220261707382	0.06141051524626419	0.05937232384281831	0.05522140046317328	0.07985280365318986	0.05579875923849911	0.06316952319725268	0.046728209146485795	0.051446958492634795	0.05375456118736029	0.0931925227915378	0.056745257128236026	0.08723270074930918	0.12176708898668154	0.09853973497503661	0.11489037847964173	0.07072180243157272	0.10331554709992	0.10397537425346629	0.06024795568451596	0.09804678534523152	0.062104943553506854	0.08996654735008591	0.08508267003723567	0.06842193742230256	0.11027974761293204	0.05244267649329714	0.04977025789846436	0.06917815485946767	0.0983193368605169	0.058600016150469995	0.07420601211191187	0.03998933617701946	0.0655344266069772	0.05419644039560063	0.08270863505010644	0.06112297424617812	0.06484915498042643	0.08386221984207468	0.061215856970411195	0.11351144121423754	0.07574935251227571	0.06720691136573624	0.048169956896193744	0.03612980409750262	0.07579927194075105	0.0635276850487228	0.035796748277512135	0.05555106783568317	0.0401598865483205	0.044327476196145285	0.06149849194446469	0.035846869394897105	0.027463552221749312	0.03286658401816339	0.018061376808129744	0.04757654462947923	0.03760700410159843	0.014634439897586275	0.030895712423262944	0.023526578031217528	0.028175355483787842	0.02263435207018368	0.023301926389069805	0.03371588648593974	0.05018749990747143	0.043651005754806065	0.04276057504778904	0.0338248918276966	0.04108729319019504	0.03821314137800833	0.030343897505057317	0.04299795448136833	0.02648602661444371	0.02893198430865322	0.018327145458415114	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
