Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300
RT_Gad2_1	10.950928404655945	10.011090768529595	8.330831558758518	7.066826158036451	6.358759140550991	5.493741415542942	4.738075868323179	4.258357352961764	3.3916285696952917	2.794935889758072	2.2366642452599796	1.6388827100674002	1.1607197022136428	0.73482174661716	0.4022542414800965	0.10779667028062911	0.12521835436638734	0.11370759880972565	0.09659701622549881	0.11510755556661695	0.10655226427450354	0.11572975856967974	0.12739606487710714	0.10826332253292621	0.12304064385566757	0.10701891652680061	0.11090768529594308	0.10810777178216051	0.10484120601608082	0.10017468349310989	0.10950858024614543	0.12522030217758884	0.09706532932212934	0.09053307179334816	0.12226707422358074	0.10857965982521475	0.10376736197540697	0.11345085119263457	0.12267971098652859	0.19701870976885733	0.225732903242522	0.21381444978414924	0.2259901091484144	0.26588186020073895	0.27892053618880774	0.2770352268897834	0.2548991485977287	0.26616732733335463	0.24240682188368304	0.23728370484320171	0.20845890438000586	0.24741768127202446	0.2574091709231524	0.23360309289283043	0.23786128362414102	0.2141170506543577	0.2313364668166912	0.24010749766868103	0.21760182723803864	0.33092659446450057	0.3265063817156426	0.36306315000942124	0.3265154040750691	0.3528929873021541	0.36674679307168695	0.37766079194323643	0.2915602010671232	0.34765024446321974	0.3515304982497952	0.2795974441409429	0.31592396821507335	0.2778096001832971	0.26183493925429413	0.26906554575269065	0.22553229444069264	0.2374893977947413	0.2670688409212304	0.2574780970813389	0.37316260039399907	0.35289941322641943	0.3609112434196915	0.37448380229307204	0.4477655336841799	0.3403608485889895	0.3703843682678861	0.37860861334595364	0.2716317661003556	0.4327278938677902	0.5516972804569351	0.4876584890089279	0.3756509860838385	0.36041301383206703	0.4107460035523979	0.33256587362496803	0.46742623429739993	0.5858028945554791	0.4224502112251056	0.6110458284371327	0.4630890765459003	0.6371455877668047	0.5645464809936018	0.4557885141294439	0.7008086253369272	0.9940357852882704	0.7293354943273906	0.9009009009009009	0.9673518742442563	0.8759124087591241	0.5235602094240838	0.5952380952380952	0.6711409395973155	0.0	0.2849002849002849	0.6472491909385114	0.0	0.8032128514056224	0.0	1.5384615384615385	0.5649717514124294	0.6369426751592357	2.8368794326241136	0.0	0.9708737864077669	1.0752688172043012	1.2658227848101267	0.0	3.389830508474576	0.0	0.0	5.555555555555555	0.0	0.0	0.0	0.0	0.0	8.333333333333332	0.0	14.285714285714285	33.33333333333333	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_Gad2_2	10.69807998449837	9.930375994517544	8.500386207460515	7.4490486141418595	6.601792109279378	5.615252039255388	5.037851886550114	4.13033101845885	3.4532013443041736	2.8569574674034683	2.219470722452386	1.6798469036294612	1.1228904139663995	0.7750814857743215	0.414206390333525	0.11875101662780889	0.12906173364040308	0.11457339852787848	0.12559519947237574	0.10879584158116622	0.11803993269590585	0.09910732300898721	0.11519559696829365	0.10497376544718734	0.1168844213065634	0.1131512306640724	0.10586262036206616	0.09297422409632343	0.11564002442573307	0.0939522985425394	0.09181944723448357	0.11164146733864874	0.09608683903632277	0.09377627735734007	0.12426633528977256	0.11324575306203538	0.11236714185640474	0.13562029164143238	0.13398731479990425	0.19331617340781168	0.21118454066205106	0.23081983245914808	0.22776980905585906	0.2596942186001713	0.2429493580318743	0.2671537900745455	0.25936327495486905	0.24100850380302805	0.23880719850762647	0.23458705482429	0.23861638649828945	0.24720923335163342	0.240313498379454	0.2593918951744432	0.23476572602530152	0.2700115227847303	0.22881136510064687	0.2193130298484823	0.20120857958695798	0.3088983248565163	0.33410937190410145	0.4027218809574243	0.3542514420667216	0.3138409325211584	0.3716405648936586	0.36862519954070627	0.39703685913072195	0.3139844464405655	0.41685925331612406	0.31161312829409493	0.3203058536535367	0.277133931270785	0.309494656140977	0.2783775342540161	0.3232362624588455	0.27225882962109255	0.27225247249694406	0.3001902901161075	0.32036255664947644	0.3722833791496653	0.3625156139683919	0.3759968464780618	0.3713701150215773	0.43700640812087244	0.36859730744162	0.5328141810543573	0.4226142979578568	0.45821736474102237	0.442134657151722	0.3725648621958883	0.4412519240636224	0.4604266231495512	0.5080893167535767	0.5057972142245739	0.46465910106335445	0.6742039207551084	0.6027000964320154	0.5198089350941275	0.5699397492265104	0.6472491909385114	0.7026291931097008	0.606227610912097	1.1608623548922055	0.6824568446407066	0.9391992090954029	0.6097560975609756	0.8862629246676514	0.3508771929824561	0.3070624360286591	0.11547344110854503	0.641025641025641	0.2890173410404624	0.322061191626409	0.36101083032490977	0.20161290322580644	0.22123893805309736	0.5037783375314862	0.0	0.31746031746031744	0.7017543859649122	1.6260162601626018	0.4830917874396135	0.0	0.0	0.7352941176470588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.878048780487805	8.333333333333332	3.225806451612903	14.285714285714285	15.0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_Gad2_3	10.993597873184635	10.171098759883934	8.953926367648158	7.432487188905365	6.587781125776586	5.825588089497166	5.109177153574214	4.355298567704359	3.6434132187131962	2.9131097833717305	2.380458726120951	1.7443506466853234	1.2247501191913301	0.8075541518050251	0.4944466838498642	0.1151393512413264	0.11071901051725355	0.07567202334781872	0.10777211670120496	0.13187349826817366	0.1069301470394768	0.1105085181018215	0.11219245742527782	0.11229770363299385	0.1152445974490424	0.1105085181018215	0.11282393467157395	0.0915642007129378	0.087354352404297	0.10114203140770553	0.09651158507385715	0.11493043130486034	0.09398654508407217	0.09335554781393303	0.11945784032854591	0.10556661274314263	0.13630890228704234	0.10372002122838202	0.13189096030735228	0.19475838578179472	0.20292314573631173	0.2335852637916415	0.22741707471982628	0.2347991605993331	0.2878950723138016	0.2540730961703847	0.27712071868410454	0.2501388798371304	0.2647709372270876	0.2215911719996504	0.23483829731462047	0.24543038710296228	0.24080655404046183	0.2358519868303895	0.21598647963789094	0.23255177072540634	0.28266181191012313	0.199428908126728	0.2664526569779607	0.3209344807648799	0.38863905185114916	0.3359505115393766	0.3322225244831339	0.3470068379686052	0.379885995078305	0.37564321030143794	0.3402721278020758	0.3836490799212331	0.331450054718058	0.2822665208100709	0.28848756243387547	0.2646586642126405	0.30877910076417275	0.2923090779572754	0.27511810168509837	0.25401351392054294	0.3048848835384581	0.31467884247547356	0.34163932648247064	0.31296326799538793	0.41951829428797055	0.35235301713800804	0.37478418326525453	0.35354385627359963	0.45410494254464906	0.4083829302266684	0.5042753782065337	0.2916067957061956	0.5094614264919942	0.3746365466338627	0.5876716703928457	0.44142123163760044	0.4906036920006652	0.5995551687457692	0.34444444444444444	0.7571801566579635	0.4089669797031203	0.36732552037782057	0.6100040666937779	0.6748614123885274	0.7507941091539128	0.5230125523012552	0.5550811272416738	0.5249343832020997	0.5040957781978576	0.6933744221879815	0.6433823529411764	0.7494646680942184	1.0376134889753565	0.7552870090634441	0.0	0.8080808080808081	1.5625	0.49504950495049505	1.3623978201634876	0.0	0.0	0.0	0.819672131147541	1.4018691588785046	1.0869565217391304	0.0	1.4388489208633095	0.0	0.0	1.0101010101010102	0.0	0.0	0.0	0.0	1.8867924528301887	0.0	2.4390243902439024	2.5	5.555555555555555	0.0	9.090909090909092	9.523809523809524	20.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_vGluT2_1	11.02827154849705	10.210833243865657	8.49305387186475	7.144284224229932	6.38529023432473	5.515166726272284	4.875478770564826	4.042469535367698	3.3923298591435134	2.776602650471003	2.133217487505928	1.650874140665938	1.1186895959876768	0.8217754131451359	0.4328576496995664	0.09918469469955568	0.11084511758896581	0.10800111200618286	0.11532442638184899	0.1306109563893074	0.1054415069816782	0.1052282065629695	0.10330850279459099	0.09243018144044617	0.1040906043298563	0.08894627460153703	0.0972649909311772	0.09427878506925509	0.08979947627637193	0.0934968164867238	0.09271491160088222	0.11276594383175265	0.09299997440367677	0.09719548023241593	0.13999886237592787	0.11731881708503268	0.09158453330640785	0.10839961903650948	0.12415757837936296	0.18426416748751642	0.19918144611186903	0.18820987478580162	0.22192040262127913	0.21414480115665044	0.2392109028146388	0.21842900413303742	0.23092955638634197	0.20696958512554445	0.22217320055464515	0.22526474639620275	0.18824061882817644	0.1948274793733109	0.21229704153800177	0.23665807589182386	0.21301032876087453	0.2269822693126206	0.24903891399501035	0.22731143834874035	0.2259658216570827	0.28577451523734076	0.3151877866972477	0.3271236888901568	0.3008365313608464	0.278512084592145	0.3265291231142487	0.34106991569140094	0.3166597042790319	0.3124475701425542	0.30044154912601495	0.2584109457966517	0.2935377726976054	0.3087702414021887	0.2913750600415229	0.24535622168758262	0.2572592251182828	0.2504992017904533	0.287811516922871	0.31884828135945315	0.2732419040646368	0.3269662205677322	0.35413153456998314	0.3831932773109244	0.42894893553669794	0.36043874095019107	0.31473467404133204	0.38048805654439455	0.39212294207536835	0.36767683312007	0.3298954122786347	0.3692144503600351	0.355490736731764	0.395828575778336	0.3909237698648763	0.4971751412429379	0.40684369210650584	0.5396654074473827	0.4146444894689723	0.4074758231011627	0.37163208423660576	0.5380253017304057	0.444786587973655	0.6779661016949152	0.5445544554455445	0.4132231404958678	0.6451612903225806	0.6668148477439432	0.5231493591420351	0.4618226600985222	0.4282655246252677	0.12239902080783352	0.730260155180283	0.36063884595569295	0.3462204270051933	0.43668122270742354	0.7612456747404844	0.3041825095057034	0.4180602006688963	0.2777777777777778	0.303951367781155	0.45610034207525657	0.4993757802746567	0.27932960893854747	1.0802469135802468	0.684931506849315	0.7547169811320755	0.6578947368421052	0.24813895781637718	0.5494505494505495	1.282051282051282	0.7434944237918215	0.8620689655172413	1.8867924528301887	3.2085561497326207	1.89873417721519	3.6231884057971016	4.032258064516129	5.454545454545454	5.434782608695652	9.090909090909092	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RT_vGluT2_3	10.824673401936604	10.062933894054462	8.477562520823916	7.093954779862245	6.296115941017401	5.523906536541848	4.853069724603548	4.126338933455628	3.30118020818735	2.768905933977486	2.252772750349133	1.6245789547444174	1.1962402165087367	0.7609760779222055	0.4410443939974774	0.10044557044304567	0.11893148161578859	0.1007727547115898	0.09930042550314125	0.10682566367965607	0.10197243036291824	0.10873423857949678	0.10595317229687173	0.09390188507216321	0.10682566367965607	0.09477437645494755	0.10246320676573442	0.10955219925085709	0.08681289258704056	0.09412026454010854	0.09951898249611058	0.11658742393597617	0.0836509324025213	0.10431861621055674	0.1449446859886258	0.1079739880846887	0.10448916197619763	0.11843163995908625	0.12076220432222827	0.16146164821884548	0.18345693123395318	0.21315789785232025	0.21241307067826695	0.2094364332560691	0.2051128052488224	0.21251615421990255	0.21431374099442174	0.19992262572342995	0.21528886156100369	0.1960596541210149	0.20571191942161485	0.18925868399020704	0.18460308873911413	0.2161187919367302	0.211879091361795	0.19730659773197737	0.1968329588573666	0.20425758161462265	0.18997886995767607	0.2574012926371165	0.28707863181351917	0.29183626449581446	0.3039688643780791	0.2842805946557292	0.2958778343628021	0.32777887295089886	0.29380078292049083	0.29859862982998114	0.25606024947046363	0.28078893610789163	0.25881239907132025	0.31335326240467	0.31589535283550624	0.2715651580495149	0.25353355196287136	0.22374933357961155	0.2695021785142028	0.28013717749332057	0.29276091911804425	0.3282095844244296	0.3273186667347251	0.34238870609409716	0.337623475406754	0.33388394896847434	0.3023223855984609	0.3336369722444769	0.3711787700541354	0.3094982503589901	0.34370703662042246	0.37574089754445383	0.35470776021755407	0.4436694331626347	0.39946407304485904	0.4356435643564357	0.37002775208140615	0.5600497822028625	0.3946097980773267	0.4128618612784146	0.3737170905845605	0.48489614048882773	0.393548884944826	0.34402603440260343	0.5326822772167351	0.5273120605732828	0.5380727213435512	0.6901991717609939	0.4442366144493804	0.684931506849315	0.4865390853065196	0.26041666666666663	0.25210084033613445	0.37209302325581395	0.3602676273803397	0.16997167138810199	0.43750000000000006	0.40955631399317405	0.22388059701492538	0.3389830508474576	0.19011406844106463	0.3125	0.6864988558352403	1.2886597938144329	0.860832137733142	1.461038961038961	0.3703703703703704	1.4462809917355373	0.9195402298850575	0.2617801047120419	0.6006006006006006	1.0273972602739725	0.0	0.43668122270742354	1.9047619047619049	0.0	2.923976608187134	3.9473684210526314	4.838709677419355	6.730769230769231	6.25	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_1	11.076608935769528	10.069668532252775	8.590336334493594	7.540018408997133	6.437330060622731	5.811794454025117	4.891873591553021	4.042573450840572	3.560130767358944	2.663485648388155	2.349792105291	1.6787630000317397	1.1830954622880057	0.7511717220876225	0.50889239200584	0.11902368835895429	0.09786392153958462	0.10738581660830097	0.11055978163120642	0.11664321459177521	0.10774007904468699	0.13263758170713305	0.09189789005622456	0.10252904989747096	0.11393927831391067	0.10365029292474087	0.1179245283018868	0.09942101877302766	0.08906779255446429	0.09706543273897376	0.10052496369931867	0.09734223775442628	0.0922909158610051	0.10746109855033915	0.11784767057984777	0.1282429912012537	0.11473629287303937	0.12530159026379983	0.13987245980668772	0.18517725637951704	0.1820882781710244	0.22404930819355548	0.23399193256201542	0.28378779365249723	0.2091759854072488	0.2313966117171773	0.2034300772455133	0.224388616826114	0.22285908813819638	0.19215828884076896	0.25063951835869874	0.1708842024058343	0.22939108370901976	0.20021388703053505	0.25551056212323664	0.2284235579764548	0.2639328777018392	0.19499059866756424	0.25527373712262236	0.38090756473520887	0.2933729855724792	0.2992288283165713	0.43039444029878876	0.295599650727784	0.3230095283549525	0.3808971033682187	0.2727001165961629	0.2720515768725361	0.3404674585363184	0.22012762718810375	0.25489383608945143	0.4008746355685131	0.30195095495653956	0.33461336222693155	0.3449881841546927	0.30285929270127915	0.25087193293764914	0.21846588401447614	0.2611771968563763	0.3755940518166488	0.33728677669956597	0.380216663146142	0.46536542904014194	0.5265304608995514	0.33880097508573315	0.4363001745200698	0.3088485098059402	0.42021644024867605	0.2901541040686053	0.3017024639034552	0.3994248282473239	0.482573726541555	0.37092731829573933	0.2978577156604422	0.24453024453024455	0.5110981308411214	0.5403635172752579	0.446677833612507	0.5997001499250375	0.5691660480079188	0.40756914119359533	0.5954465849387041	0.4647232784114913	0.35732516590096985	0.4975124378109453	0.5279034690799397	1.1226252158894647	0.5186721991701244	0.24691358024691357	0.5772005772005772	0.0	0.7490636704119851	0.2061855670103093	0.44742729306487694	0.24449877750611246	0.0	0.5952380952380952	0.32679738562091504	0.3703703703703704	0.0	0.45045045045045046	0.9803921568627451	1.1235955056179776	1.8633540372670807	0.0	0.0	0.0	1.0752688172043012	0.0	1.2987012987012987	1.5151515151515151	0.0	0.0	0.0	2.7777777777777777	6.666666666666667	3.8461538461538463	0.0	4.761904761904762	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_2	11.395129308090942	10.174841822229928	8.691727419590102	6.929273414300536	6.1295089952856285	5.619542213305372	4.7264811191197635	3.9465319231499603	3.423079781041785	2.859997192843402	2.1455483174949155	1.7731872511056619	1.236524960300751	0.8132497791428266	0.444191249927757	0.08146258362987364	0.1180657039770804	0.10788288102334619	0.10623161243625415	0.10210344096852407	0.11595815590725551	0.13304575617092662	0.10691915754317413	0.14249843582471314	0.10145846544071022	0.09377939225437384	0.13428604585619788	0.1059163841307943	0.12501624934656883	0.1148003994500646	0.09460999656969603	0.12035026075889832	0.0940707744238165	0.08881879306051299	0.134754854080139	0.1093165364093254	0.1218350574839953	0.13448873483535528	0.13659798823369362	0.1933913043478261	0.2300958444344486	0.1957831325301205	0.23921710764769843	0.21287866574101186	0.2881625843633882	0.27002700270027	0.2707000340741302	0.24387250535450591	0.25329867721801896	0.26408984249854967	0.25094216144246606	0.16225291702526912	0.2512008085526025	0.22038849879555122	0.2446139435300415	0.2611827608192302	0.268894201822635	0.2967486141533793	0.25729976062161575	0.38538107664577226	0.3423225486374428	0.31807766521948866	0.3709181022422959	0.3833898478368293	0.34952687101009644	0.38660663497970554	0.44380669297391484	0.27288568391289575	0.244306369583857	0.32563870448601895	0.34319686528847454	0.31183062060122113	0.2949666387999432	0.33217445182609895	0.29449832117199076	0.26413317225987426	0.22977736135278634	0.2736011234594804	0.33345586304678887	0.3303149382083262	0.4188254273570564	0.4410517387616625	0.6596906278434941	0.45338983050847453	0.48741245504448233	0.4577389823291463	0.4447649957927635	0.4625221058359407	0.3058571647040832	0.420889881463666	0.6912442396313364	0.31398873971416197	0.6732770228914188	0.7665505226480837	0.4586430491855132	0.7566204287515763	0.5659995957145745	0.7412555015056752	0.47732696897374705	0.2778635381290522	0.6552602839461231	0.6039689387402933	1.2873326467559219	0.4441624365482234	0.864100549882168	0.3824091778202677	1.2585812356979404	0.2724795640326975	0.9538950715421303	0.36429872495446264	0.20366598778004072	0.45977011494252873	1.0309278350515463	0.2849002849002849	0.6230529595015576	0.3424657534246575	1.1627906976744187	0.0	0.9708737864077669	1.0752688172043012	0.0	0.6622516556291391	0.0	0.0	0.0	1.1111111111111112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3478260869565215	5.88235294117647	9.090909090909092	10.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_Gad2_3	11.075338464273921	10.136147730447814	8.320632985343797	6.965505854860424	6.097119561075973	5.6595925728364955	4.830894866519342	3.9961644949071604	3.2271584241408213	2.62833701643425	2.201605323985877	1.5148340064517767	1.0407935177423862	0.7623383880718332	0.42927176204628004	0.1330361451903782	0.12097081460032005	0.10668292311209328	0.09747517081968046	0.12065330590058168	0.1074031941328622	0.10518922938561229	0.11156741087321365	0.14910283963019952	0.1268744991796085	0.12184685472864419	0.12558969781971185	0.1282333464118587	0.07465234022325516	0.11582715907568013	0.10402307653035177	0.11233050698714901	0.11297055106651858	0.09766497721150531	0.1394869306810601	0.12833036449654273	0.12458471760797342	0.18011965319768372	0.1502506847779077	0.1826457635170705	0.22448897902545764	0.24089497188396602	0.2407608041410858	0.21467096517899434	0.2517964011929305	0.2472063163736347	0.24837212585364132	0.22511174695035988	0.25582126363130786	0.23833913122851144	0.3327602169025261	0.22973525221175406	0.22005949114852572	0.24569727921956402	0.2364380045643914	0.23477904315966297	0.2629648595906052	0.30184955411886777	0.22013009764940664	0.39016590045972416	0.3466482237441382	0.3470099608040562	0.3055680223064656	0.39524483787830944	0.25926689302799866	0.44005544005544006	0.42642872108357266	0.40814170045833387	0.2126332501701066	0.3579228342635283	0.3540949366055839	0.36779658019910527	0.3852302713947262	0.2872531418312388	0.2760636570315037	0.2573838587191968	0.31684611933602513	0.2698062300711307	0.3968518642032948	0.3434417245158933	0.6179237761122628	0.40405814923799904	0.505372650998479	0.37244983045194285	0.33800701051577364	0.5847953216374269	0.432	0.418981692321705	0.20563438206868187	0.44160371876815807	0.4436904606550959	0.3967670830271859	0.6923837784371909	0.43404415927533496	0.31928480204342274	0.4874482086278333	0.3089887640449438	0.41881443298969073	0.44411547002220575	0.39198606271777003	0.3103983445421624	0.4972032318210068	0.9104704097116844	0.5474452554744526	0.3250270855904659	0.6385696040868455	0.7429420505200593	0.5102040816326531	0.592885375494071	0.4514672686230248	0.49261083743842365	0.2785515320334262	0.60790273556231	0.33222591362126247	0.7352941176470588	0.0	0.0	1.4492753623188406	0.0	0.5952380952380952	0.6451612903225806	0.0	0.0	0.8928571428571428	0.0	0.0	0.0	1.3333333333333335	1.4705882352941175	0.0	0.0	0.0	0.0	0.0	4.545454545454546	10.0	5.555555555555555	7.6923076923076925	20.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
