"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003712","GO:0003712","transcription coregulator activity","183/4719","454/22707",9.62859543418492e-22,1.08610556497606e-18,6.89204725815342e-19,"57316/14025/20587/19411/16480/13163/13549/13498/79221/15191/81489/21849/17978/24068/12398/12395/12387/21885/18028/15257/239719/94112/22088/59022/109711/18412/23989/12261/20185/217031/17977/13207/67279/217166/14534/66354/66505/18193/28077/353187/21834/219249/15460/20024/67154/223527/22770/67057/67488/68776/56070/11632/66556/67155/67788/94275/16825/21372/22215/74112/74106/68975/67991/15259/17536/19383/170791/81004/20482/229615/109331/57320/56273/20481/19017/67151/20602/56361/20893/54343/11569/108098/28019/19777/17258/12971/13017/15161/66995/18983/20467/26992/75796/107566/17127/56469/26901/93686/219158/170826/81703/22378/16969/320271/11792/106931/72693/99982/104721/268448/19401/18676/231051/18013/77578/56406/12396/18023/69790/20473/109115/22195/269397/51810/20182/228880/211329/16826/68703/56381/52915/226442/320705/98403/216825/20466/27223/230753/272359/69090/70350/99730/381022/268903/101206/22761/58172/72065/12705/270110/16476/16477/18751/72195/21413/30941/14797/60595/234135/54132/67040/226169/116871/67673/18148/21833/217218/22260/17938/17933/211323/80288/20666/30928/26896/16478/23942/56353/641340/108143/18991/58521/56771",183
"GO:0001882","GO:0001882","nucleoside binding","152/4719","374/22707",1.1326786890938e-18,2.72373902110235e-16,1.72838982302128e-16,"19344/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/77015/67042/75869/59040/11749/19345/19341/71924/216344/19324/76877/66397/11844/13494/18952/217378/19325/58222/57837/73991/69237/217869/69635/67295/69721/14661/11843/76338/239555/24050/74006/22143/213990/19328/15516/56055/57440/104215/14670/14680/14682/56248/76308/56350/237107/15461/224624/214952/110639/226982/22145/68724/68365/67059/98878/14683/56045/19338/18176/54195/52187/11639/54170/72269/19744/170731/100972/231329/19384/23912/77407/67166/232441/16653/14228/19346/19337/67790/19139/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/75423/74012/18102/13627/74143/69581/14687/207704/210146/11539/14904/319642/11845/103768/73710/59021/68203/11840/320982/68939/72065/56526/76108/11842/56451/19342/11852/60595/106572/19762/52398/22151/53860/56298/14852/22152/11841/22153/74254/56738/109905/52065/68441/14853/18951/22142/24067/19330/19326/19349",152
"GO:0032549","GO:0032549","ribonucleoside binding","149/4719","364/22707",1.14343414180827e-18,2.72373902110235e-16,1.72838982302128e-16,"19344/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/77015/67042/75869/59040/11749/19345/19341/71924/216344/19324/76877/66397/11844/13494/18952/217378/19325/58222/57837/73991/69237/217869/69635/67295/69721/14661/11843/76338/239555/24050/74006/22143/213990/19328/15516/56055/57440/104215/14670/14680/14682/56248/76308/56350/237107/15461/224624/214952/110639/226982/22145/68724/68365/67059/98878/14683/56045/19338/18176/54195/52187/11639/54170/19744/170731/100972/231329/19384/23912/77407/67166/232441/16653/14228/19346/19337/67790/19139/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/75423/74012/18102/13627/74143/69581/14687/207704/210146/14904/319642/11845/103768/73710/59021/68203/11840/320982/68939/72065/56526/76108/11842/56451/19342/11852/106572/19762/52398/22151/53860/56298/14852/22152/11841/22153/74254/56738/109905/52065/68441/14853/18951/22142/24067/19330/19326/19349",149
"GO:0032550","GO:0032550","purine ribonucleoside binding","148/4719","361/22707",1.26422370697985e-18,2.72373902110235e-16,1.72838982302128e-16,"19344/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/77015/67042/75869/59040/11749/19345/19341/71924/216344/19324/76877/66397/11844/13494/18952/217378/19325/58222/57837/73991/69237/217869/69635/67295/69721/14661/11843/76338/239555/24050/74006/22143/213990/19328/15516/56055/57440/104215/14670/14680/14682/56248/76308/56350/237107/15461/224624/214952/110639/226982/22145/68724/68365/67059/98878/14683/56045/19338/18176/54195/52187/11639/54170/19744/170731/100972/19384/23912/77407/67166/232441/16653/14228/19346/19337/67790/19139/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/75423/74012/18102/13627/74143/69581/14687/207704/210146/14904/319642/11845/103768/73710/59021/68203/11840/320982/68939/72065/56526/76108/11842/56451/19342/11852/106572/19762/52398/22151/53860/56298/14852/22152/11841/22153/74254/56738/109905/52065/68441/14853/18951/22142/24067/19330/19326/19349",148
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","137/4719","325/22707",1.41001446720702e-18,2.72373902110235e-16,1.72838982302128e-16,"53310/12709/22154/69754/13163/19088/12317/26554/18749/104771/20020/18747/21849/11789/71472/22190/18002/14084/226646/22088/18412/22209/11740/18099/68729/56486/14950/22187/216080/20610/22210/68585/22433/19084/170930/67128/22627/15251/110616/22031/12328/68558/12759/22631/67819/19387/14083/252870/74006/51789/56637/22143/110213/12575/140499/15516/11984/224727/110355/20411/54473/23806/18813/66799/15510/22218/20846/19275/70247/226641/329165/14828/16396/66734/20779/56228/109331/15502/269523/16451/170731/20481/19017/53323/22223/80751/14357/26965/57436/22284/99375/67443/234664/93739/53376/17127/56469/19087/78832/12461/56208/226151/11785/69310/67384/16511/66515/22195/56424/18708/213539/217692/226418/70369/16476/224111/110862/12608/18521/20747/19229/22059/19167/11465/66245/77006/229521/52065/68441/65019/225896/93765/66105/192160/58230/22186/56550",137
"GO:0001883","GO:0001883","purine nucleoside binding","149/4719","365/22707",1.54114356050114e-18,2.72373902110235e-16,1.72838982302128e-16,"19344/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/77015/67042/75869/59040/11749/19345/19341/71924/216344/19324/76877/66397/11844/13494/18952/217378/19325/58222/57837/73991/69237/217869/69635/67295/69721/14661/11843/76338/239555/24050/74006/22143/213990/19328/15516/56055/57440/104215/14670/14680/14682/56248/76308/56350/237107/15461/224624/214952/110639/226982/22145/68724/68365/67059/98878/14683/56045/19338/18176/54195/52187/11639/54170/19744/170731/100972/19384/23912/77407/67166/232441/16653/14228/19346/19337/67790/19139/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/75423/74012/18102/13627/74143/69581/14687/207704/210146/11539/14904/319642/11845/103768/73710/59021/68203/11840/320982/68939/72065/56526/76108/11842/56451/19342/11852/106572/19762/52398/22151/53860/56298/14852/22152/11841/22153/74254/56738/109905/52065/68441/14853/18951/22142/24067/19330/19326/19349",149
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","131/4719","306/22707",1.69026357692522e-18,2.72373902110235e-16,1.72838982302128e-16,"53310/12709/22154/69754/13163/19088/12317/26554/18749/104771/20020/18747/21849/11789/71472/22190/18002/14084/226646/22088/18412/22209/11740/18099/68729/56486/14950/22187/216080/22210/68585/22433/19084/170930/67128/22627/15251/110616/22031/12328/68558/12759/22631/67819/19387/14083/252870/74006/51789/56637/22143/110213/12575/140499/15516/11984/224727/110355/20411/54473/23806/18813/66799/15510/22218/70247/226641/329165/14828/66734/20779/56228/109331/15502/269523/16451/170731/20481/19017/53323/22223/80751/14357/26965/57436/22284/99375/67443/234664/93739/53376/17127/56469/19087/78832/12461/56208/226151/11785/69310/67384/16511/66515/22195/56424/18708/213539/217692/226418/70369/16476/224111/110862/18521/20747/19229/22059/19167/11465/66245/229521/52065/68441/65019/225896/93765/66105/192160/58230/22186/56550",131
"GO:0031267","GO:0031267","small GTPase binding","164/4719","424/22707",1.43944203216637e-17,2.02961326535458e-15,1.28792181825412e-15,"74204/56149/330171/55978/320634/16211/19353/19376/71810/109880/21844/110750/11544/13544/23790/26395/19305/18747/56513/19385/27756/110279/213027/216963/229707/11303/14567/18141/21927/109934/18643/54411/52666/83767/14799/19878/20403/94186/217866/110596/19418/55946/24056/65246/19387/224105/74006/16443/20655/19765/20662/224705/225870/192662/14163/67588/12662/236915/18582/53972/14270/54354/19731/29809/329165/18286/50884/228359/228550/19419/67231/16569/58869/66641/16800/27096/170731/13542/100855/22241/19894/11517/70727/111173/259302/320560/70584/233877/18479/27414/18481/382253/54126/212999/71310/11765/116733/60409/74766/19417/207212/105689/27008/216831/244654/101314/227377/18195/208846/17918/73192/69470/11554/227800/19347/238130/226407/98402/260409/76795/215445/116838/97761/233204/227743/209462/19352/209815/98732/233489/269608/107746/108911/110351/56699/116837/217944/381085/52850/229541/68449/76582/217517/57912/320311/78618/245828/20660/52055/223754/243819/72729/74694/57778/69632/545156/76089/216363/233726/109905/240168/14570/19349/320292",164
"GO:0005525","GO:0005525","GTP binding","143/4719","354/22707",2.24530598189446e-17,2.81411683064106e-15,1.78574043004472e-15,"19344/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/67042/75869/59040/11749/19345/19341/71924/216344/19324/76877/66397/11844/13494/18952/217378/19325/58222/57837/73991/69237/217869/69635/67295/69721/14661/11843/76338/24050/74006/22143/213990/19328/15516/56055/57440/104215/14670/14680/14682/56248/76308/56350/237107/15461/224624/214952/226982/22145/68724/68365/67059/98878/14683/56045/19338/18176/54195/52187/11639/54170/19744/170731/100972/19384/23912/77407/67166/232441/16653/14228/19346/19337/67790/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/75423/74012/18102/13627/74143/69581/14687/207704/210146/14904/319642/11845/103768/73710/59021/68203/11840/320982/68939/72065/56526/76108/11842/19342/11852/106572/19762/52398/22151/53860/56298/14852/22152/11841/22153/74254/56738/109905/52065/68441/14853/18951/22142/24067/19330/19326/19349",143
"GO:0019001","GO:0019001","guanyl nucleotide binding","149/4719","377/22707",4.79919122463757e-17,4.53978593028208e-15,2.88078987737198e-15,"19344/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/77015/67042/75869/59040/11749/19345/19341/71924/216344/19324/76877/66397/11844/13494/18952/217378/19325/58222/57837/73991/69237/217869/69635/67295/69721/14661/11843/76338/239555/24050/74006/22143/213990/19328/23984/15516/56055/57440/104215/14670/14680/14682/56248/76308/56350/237107/15461/224624/214952/110639/226982/22145/68724/68365/67059/98878/14683/56045/19338/18176/54195/52187/11639/54170/19744/170731/100972/19384/23912/77407/67166/232441/16653/14228/19346/19337/67790/19139/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/75423/74012/18102/13627/74143/69581/14687/207704/210146/14904/319642/11845/103768/73710/59021/68203/11840/320982/68939/72065/56526/76108/11842/56451/19342/11852/106572/19762/52398/22151/53860/56298/14852/22152/11841/22153/74254/56738/109905/52065/68441/14853/18951/22142/24067/19330/19326/19349",149
"GO:0032561","GO:0032561","guanyl ribonucleotide binding","149/4719","377/22707",4.79919122463757e-17,4.53978593028208e-15,2.88078987737198e-15,"19344/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/77015/67042/75869/59040/11749/19345/19341/71924/216344/19324/76877/66397/11844/13494/18952/217378/19325/58222/57837/73991/69237/217869/69635/67295/69721/14661/11843/76338/239555/24050/74006/22143/213990/19328/23984/15516/56055/57440/104215/14670/14680/14682/56248/76308/56350/237107/15461/224624/214952/110639/226982/22145/68724/68365/67059/98878/14683/56045/19338/18176/54195/52187/11639/54170/19744/170731/100972/19384/23912/77407/67166/232441/16653/14228/19346/19337/67790/19139/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/75423/74012/18102/13627/74143/69581/14687/207704/210146/14904/319642/11845/103768/73710/59021/68203/11840/320982/68939/72065/56526/76108/11842/56451/19342/11852/106572/19762/52398/22151/53860/56298/14852/22152/11841/22153/74254/56738/109905/52065/68441/14853/18951/22142/24067/19330/19326/19349",149
"GO:0019787","GO:0019787","ubiquitin-like protein transferase activity","156/4719","401/22707",4.82955950030008e-17,4.53978593028208e-15,2.88078987737198e-15,"66089/330171/68477/26554/21849/22192/70238/268470/22196/54197/22209/23989/21927/68729/21929/216080/67345/67245/20610/103583/59044/22210/94091/108660/108089/170930/67128/67279/72194/20338/94090/94253/19720/28077/66795/50789/30945/56438/17237/67841/67118/140499/69104/50758/224826/224938/109910/28000/74126/109113/93679/66156/12234/68431/23806/59026/22215/67588/214931/66799/14897/19821/226541/68975/22193/16396/80890/67845/229615/56228/109331/29864/66743/75234/63958/76580/53323/72399/59008/80751/26965/54484/108098/233877/19647/66889/59009/23802/17999/14155/109161/56469/105689/170737/22346/238330/12402/67921/18744/240055/70294/67615/21402/76497/20439/67455/20437/69790/209462/68031/22195/100763/223455/22214/56424/242960/12418/381305/70510/22129/52915/50849/98403/68497/70093/235315/272359/328234/105193/68846/108086/320311/330812/67702/19823/69807/22644/224619/76980/74287/66510/19820/66349/218793/140630/56736/23807/77853/242521/93765/66105/59003/67923/58230/56550/56771",156
"GO:0008022","GO:0008022","protein C-terminus binding","105/4719","234/22707",8.1267723360738e-17,7.05153784237789e-15,4.47466007168436e-15,"53310/20683/65962/20405/14470/13870/12034/19047/26395/19305/20020/12387/268859/56455/20479/22196/216965/21974/54401/12539/94221/66201/14219/64050/19052/13169/14799/13385/22318/19042/15165/16648/18039/18458/11514/20788/252870/13383/104015/67488/17685/21873/23825/20867/11757/21372/15461/22218/11931/20262/20779/229615/53378/20404/668173/266781/100732/67151/11938/11941/54633/11765/19339/116733/21750/17999/19417/56469/380928/18195/65106/20979/239528/20437/210274/243961/18673/217124/432442/226562/104418/72205/18708/11911/380686/170638/20238/67300/99730/16527/207911/12705/23859/56459/26416/21413/73689/19229/22059/11771/16413/69837/22630/66118/56461",105
"GO:0098918","GO:0098918","structural constituent of synapse","27/4719","29/22707",9.27422951862046e-17,7.47237921214563e-15,4.74171133282851e-15,"53310/224997/26556/216963/109711/102866/50997/380684/13385/18039/13383/11461/111173/13017/12217/226180/116838/210274/50791/238988/116837/23859/327814/12323/26875/11465/20743",27
"GO:0015631","GO:0015631","tubulin binding","136/4719","336/22707",1.11969420326406e-16,8.42010040854571e-15,5.34310216294428e-15,"13726/21844/99412/53869/15191/11789/16573/76686/56398/16560/67971/64383/17756/229589/14272/216965/22680/17762/11640/66884/56486/83431/270058/14360/260315/13494/16570/18015/18472/16562/16593/12626/67269/72948/56471/12934/319613/16564/74006/13548/30960/56724/212307/56350/29877/66711/74237/20617/26921/269152/16574/227634/17754/51885/16569/13589/20257/14683/20262/66734/16800/54418/73094/18578/77963/11426/12345/16559/66146/56273/100732/19017/100764/77521/15505/67166/232944/56330/14453/109359/20866/14168/13193/26370/16582/67443/13191/17758/108686/76499/17984/213582/68142/104069/211134/70892/231807/69310/18102/74143/107503/70430/13138/75786/72993/72205/108911/208158/218035/231912/21371/105000/360213/320982/11538/52055/52589/51791/17755/52250/71994/56491/17760/74004/73689/14433/50875/72972/22253/16561/269713/76707/66793/229521/16572/19122",136
"GO:0003924","GO:0003924","GTPase activity","122/4719","291/22707",1.77222034465523e-16,1.24941534298194e-14,7.92835417345763e-15,"19344/13205/11858/22154/235072/19353/19376/17274/53869/12540/11848/67286/13628/67042/59040/19345/19341/71924/216344/19324/76877/66397/13494/18952/217378/19325/58222/73991/69237/14706/67295/69721/76338/24050/74006/22143/213990/19328/17850/56055/104215/14680/14682/76308/56350/15461/224624/214952/226982/22145/68365/14683/19338/18176/52187/54170/19744/170731/14688/100972/19384/23912/77407/14693/232441/16653/19346/19337/67790/14681/19339/17532/270192/14678/75668/75141/14672/11855/26905/103733/14701/74012/13627/74143/14700/69581/14687/14904/14702/319642/11845/103768/73710/59021/68203/14708/68939/72065/56526/76108/19342/11852/106572/19762/52398/22151/53860/56298/14852/22152/22153/74254/109905/68441/14704/14853/18951/22142/24067/19330/19326/19349",122
"GO:0017016","GO:0017016","Ras GTPase binding","156/4719","409/22707",3.85133043283085e-16,2.55547101660777e-14,1.62161281382352e-14,"74204/330171/55978/320634/16211/19353/19376/71810/109880/21844/110750/11544/13544/23790/26395/18747/56513/19385/27756/110279/213027/229707/14567/18141/21927/109934/18643/54411/52666/83767/19878/20403/94186/217866/110596/19418/55946/24056/65246/19387/224105/74006/16443/20655/19765/20662/224705/225870/192662/14163/67588/12662/236915/18582/53972/14270/54354/19731/29809/329165/18286/50884/228359/228550/19419/67231/16569/58869/66641/16800/27096/170731/13542/100855/22241/19894/70727/111173/259302/320560/70584/233877/18479/27414/18481/382253/54126/212999/71310/11765/116733/60409/74766/19417/207212/105689/27008/216831/244654/101314/227377/18195/208846/17918/73192/69470/11554/227800/19347/238130/226407/98402/260409/76795/215445/116838/97761/233204/227743/209462/19352/209815/98732/233489/269608/107746/108911/110351/56699/116837/217944/381085/52850/229541/68449/76582/217517/57912/78618/245828/52055/223754/243819/72729/74694/57778/69632/545156/76089/216363/233726/109905/240168/14570/19349/320292",156
"GO:0004842","GO:0004842","ubiquitin-protein transferase activity","146/4719","380/22707",1.6723868723907e-15,1.04802910669817e-13,6.65042732880512e-14,"66089/330171/68477/26554/21849/22192/70238/268470/22196/54197/22209/23989/21927/68729/21929/216080/67345/67245/103583/59044/22210/94091/108660/108089/67128/67279/72194/20338/94090/94253/19720/28077/50789/30945/56438/17237/67118/140499/69104/50758/224826/224938/109910/28000/74126/109113/93679/66156/12234/68431/23806/59026/22215/67588/214931/66799/14897/19821/226541/68975/22193/16396/80890/67845/56228/109331/29864/66743/75234/63958/76580/53323/72399/59008/80751/26965/54484/108098/233877/19647/66889/59009/23802/17999/14155/109161/105689/170737/22346/238330/12402/18744/240055/70294/67615/21402/76497/20439/67455/20437/69790/209462/68031/22195/100763/223455/22214/56424/242960/381305/70510/22129/50849/68497/70093/235315/272359/328234/105193/68846/108086/320311/330812/67702/19823/69807/22644/224619/76980/74287/66510/19820/66349/218793/140630/56736/23807/77853/242521/93765/66105/59003/67923/58230/56550/56771",146
"GO:0044325","GO:0044325","ion channel binding","70/4719","136/22707",2.13326312126559e-15,1.26648463199347e-13,8.03666993052967e-14,"12313/20405/15114/12387/20907/26556/109711/50997/22629/20266/12315/14360/94221/19052/22333/14226/15902/22627/22318/19042/22631/14167/66168/13383/11773/15516/80906/20614/20779/16497/18578/16498/18125/14168/11733/64209/22224/109676/14225/13854/100503659/268345/12314/75454/116838/217124/66797/20927/56543/116837/11603/213539/16500/333433/12288/27967/70357/108058/20541/60595/110862/16502/238161/11735/22630/19122/56461/66226/98741/100505386",70
"GO:0003713","GO:0003713","transcription coactivator activity","109/4719","258/22707",3.76987320889705e-15,2.03039244961169e-13,1.2884162614184e-13,"20587/19411/16480/13163/13549/13498/21849/17978/24068/12387/239719/22088/59022/109711/23989/217031/17977/67279/217166/14534/66354/353187/21834/219249/20024/67154/223527/67057/67488/68776/67155/67788/94275/22215/74112/74106/68975/170791/109331/57320/19017/67151/56361/108098/28019/17258/13017/15161/66995/26992/107566/26901/219158/170826/22378/11792/72693/99982/19401/18676/231051/77578/56406/18023/20473/109115/22195/269397/20182/211329/68703/52915/216825/230753/69090/381022/268903/101206/58172/72065/12705/16476/16477/18751/72195/30941/60595/234135/54132/67040/226169/116871/67673/18148/21833/217218/22260/17938/17933/80288/20666/30928/26896/16478/23942/641340/108143/18991/56771",109
"GO:0019902","GO:0019902","phosphatase binding","95/4719","213/22707",3.77998594342603e-15,2.03039244961169e-13,1.2884162614184e-13,"53310/16480/11651/20852/65962/12576/20405/20848/19047/12387/80297/170749/17762/11640/54198/22027/104248/19052/14694/12874/22627/13385/14534/94186/238276/22031/13488/15357/19056/219181/71978/11514/73340/14083/13383/20655/71702/12558/12978/52036/12015/93742/20846/16579/69601/14810/114715/74189/19246/16905/269523/16451/59008/69871/97387/72590/11733/18709/12988/17127/57321/19058/76497/19261/384783/217124/52040/20853/17967/242443/50791/19045/17872/18708/226517/69556/207785/232341/12288/243819/23859/81905/26416/218194/260299/12631/22059/14784/238161/665775/26417/26413/12953/52065/26408",95
"GO:0060589","GO:0060589","nucleoside-triphosphatase regulator activity","120/4719","295/22707",4.54664785730108e-15,2.33119035592528e-13,1.47929212582045e-13,"320634/244668/71810/11544/18545/69993/81489/19385/110279/213027/216963/14567/18141/109934/18643/19341/56533/94221/268390/17168/18015/217737/217869/66148/13196/19387/213990/19765/107045/14682/225870/192662/12662/18186/15463/18582/14270/19734/24012/11931/29809/66691/69601/228359/77038/67231/228850/15502/140500/71729/23950/100855/72542/19415/15505/231801/259302/19346/70314/29810/236920/50768/56445/71310/107566/19339/21838/14697/69780/216831/244654/11855/227800/238130/216742/226407/98402/224617/76795/233071/78514/277854/19261/97761/233204/19736/380711/209815/98732/214137/11932/110351/330914/26431/11603/270162/381085/213539/52850/68449/67792/217692/78618/58996/240832/18795/223754/51791/74694/16476/244867/11983/108699/69632/76089/16413/66245/240057/240168/14570",120
"GO:0035254","GO:0035254","glutamate receptor binding","44/4719","68/22707",5.50929443860244e-15,2.70194962032328e-13,1.71456302894721e-13,"53310/12313/76709/12387/26556/19211/18412/12315/19341/13982/14360/11540/12330/13385/238276/105782/13383/56637/12322/26557/14810/17754/14683/76742/14812/11941/233908/117148/17999/19417/18195/12314/74513/210274/243961/12569/246317/23859/81905/14811/14251/54376/433485/19122",44
"GO:0019903","GO:0019903","protein phosphatase binding","78/4719","166/22707",3.52234404432413e-14,1.65550170083234e-12,1.05052366234229e-12,"53310/16480/11651/20852/12576/20848/19047/12387/170749/17762/11640/54198/22027/104248/19052/14694/12874/22627/13385/14534/94186/238276/22031/13488/15357/19056/219181/71978/11514/73340/14083/20655/71702/12558/12978/52036/12015/93742/20846/16579/69601/74189/19246/16905/269523/16451/59008/97387/72590/11733/18709/12988/76497/19261/384783/217124/52040/20853/242443/19045/17872/18708/226517/69556/12288/243819/23859/81905/26416/218194/260299/12631/22059/14784/238161/665775/52065/26408",78
"GO:0008047","GO:0008047","enzyme activator activity","159/4719","452/22707",6.29618564959457e-13,2.84083896509707e-11,1.80269736493655e-11,"23994/18591/14667/13205/320634/244668/13163/71810/11544/20869/69993/26395/81489/19385/64297/110279/213027/216963/12455/14567/18141/216965/21858/109934/26931/19341/56533/11783/268390/17168/14694/16009/18015/217737/26932/78903/18753/66148/19186/13196/19387/60597/224105/11820/16443/12575/213990/19765/18607/107045/14682/225870/12015/192662/12662/18186/15463/14270/19734/24012/11931/226849/29809/66691/69601/59029/228359/77038/67231/14683/228850/18706/54124/15502/269523/57320/140500/71729/23950/100855/72542/19415/231801/259302/56330/19346/70314/14168/236920/14456/50768/12367/56445/71310/19339/66427/21838/14697/69780/216831/244654/11855/227800/238130/226407/224617/76795/12283/233071/78514/277854/54375/97761/233204/19736/380711/56436/209815/98732/214137/11932/110351/330914/26431/270162/381085/52850/68449/67792/217692/18754/232341/12856/12484/11840/12569/78618/58996/240832/18795/223754/51791/74694/16476/244867/14218/108699/11308/69632/76089/211323/15289/240057/72149/240168/14570/19192/12570/56692",159
"GO:0047485","GO:0047485","protein N-terminus binding","63/4719","129/22707",1.14811791962401e-12,4.98106543590722e-11,3.16081046698107e-11,"12313/11858/13163/65962/19298/12034/19047/26395/19305/20974/20907/12315/52696/13179/216618/17977/93692/12759/11514/18810/69009/21357/68776/67665/74493/23825/17283/13728/80906/20617/11545/20910/69601/67693/20614/81004/56426/23897/229615/53378/56376/16975/56273/20602/17257/22003/20588/12314/228880/56737/11845/13000/16500/70357/60595/18148/22059/21761/14415/12995/22630/28084/276770",63
"GO:0140297","GO:0140297","DNA-binding transcription factor binding","132/4719","365/22707",6.35279100999169e-12,2.65405491084097e-10,1.68417071609916e-10,"57316/20587/20683/19411/17261/16480/13163/22781/109552/382056/12317/20848/79221/12224/17260/17978/24068/52028/12387/93760/21885/12419/19130/14084/21374/22196/20807/11864/23989/20185/22629/13982/15182/14816/17172/18045/17977/13207/170930/83602/26443/66354/15251/18193/15460/67154/223499/56637/15370/68776/56070/11632/21416/16825/12912/22218/20846/14897/11545/11909/59030/18538/20779/50911/16842/13684/229906/15502/19359/57320/20481/19017/67151/20602/11461/20893/57436/14228/17258/233908/57752/13017/15161/14605/19651/17127/170826/22378/16969/21375/11792/234594/99982/21343/69790/20182/57295/211329/16826/321006/18708/20466/12069/27223/230753/268903/101206/22761/16476/18751/26416/21413/14797/60595/116871/12608/99311/18148/22282/56736/22260/107932/320165/77006/12953/16478/23942/266692/641340/108143/353310/18226",132
"GO:0019003","GO:0019003","GDP binding","43/4719","77/22707",1.53680233260421e-11,6.19111796849126e-10,3.9286676171837e-10,"19344/17274/11848/19345/19341/216344/19325/239555/19328/56350/15461/224624/110639/68365/18176/52187/54170/19744/100972/19384/77407/67166/232441/16653/19139/17532/74012/319642/59021/68203/11840/72065/76108/56451/11852/106572/19762/109905/18951/24067/19330/19326/19349",43
"GO:0042578","GO:0042578","phosphoric ester hydrolase activity","128/4719","355/22707",1.67038172040118e-11,6.49720889866392e-10,4.12290224999203e-10,"320634/11432/67881/19088/18807/72349/19047/12799/51792/19280/19211/229589/77015/170749/67181/56405/19272/17931/67603/19279/19052/53892/19084/50773/18806/19042/19270/19056/71978/18606/18574/104015/20975/23984/19252/72930/14682/17330/77622/19271/76987/19085/269180/68606/19275/18582/67444/23827/226849/80915/67857/170768/19262/14683/19246/56045/242083/74776/19055/19266/67916/18578/72685/19244/68991/269615/14688/269643/14208/72542/107569/19277/68695/56420/66566/77116/18577/56294/19087/433323/11928/19268/75769/56209/19058/170835/319468/245857/14672/68401/216152/219024/11792/75454/20597/18218/234515/319801/54384/74411/19045/235044/79560/52432/101490/231637/67078/235534/11431/229791/320472/75219/69274/239318/381511/18795/50784/235584/103466/18573/19245/19043/66569/242291/105352/381925/433022/57028",128
"GO:0061629","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","108/4719","286/22707",2.65864608096472e-11,9.99650926442734e-10,6.34343626335441e-10,"57316/20587/20683/19411/16480/13163/12317/20848/17978/24068/52028/12387/93760/19130/14084/21374/20807/11864/23989/20185/22629/13982/15182/14816/17977/13207/170930/83602/26443/66354/15251/18193/15460/67154/223499/56637/15370/68776/56070/11632/21416/16825/12912/22218/20846/14897/11545/11909/59030/18538/20779/50911/16842/229906/15502/19359/57320/19017/20602/11461/20893/57436/14228/233908/57752/13017/19651/17127/170826/22378/16969/21375/11792/234594/99982/21343/69790/20182/211329/16826/321006/18708/20466/12069/27223/230753/268903/101206/22761/16476/18751/26416/60595/116871/12608/99311/18148/56736/22260/107932/320165/77006/12953/16478/23942/266692/641340/18226",108
"GO:0030695","GO:0030695","GTPase regulator activity","99/4719","256/22707",3.67088673198704e-11,1.33572910763916e-09,8.47607123175277e-10,"320634/244668/71810/11544/18545/69993/19385/110279/213027/216963/14567/18141/109934/56533/94221/17168/18015/217869/13196/19387/213990/19765/107045/14682/225870/192662/12662/18186/15463/18582/14270/19734/24012/29809/66691/69601/228359/77038/67231/228850/140500/71729/100855/72542/19415/231801/259302/70314/236920/50768/71310/107566/21838/14697/69780/216831/244654/11855/227800/238130/226407/98402/224617/76795/233071/78514/277854/19261/97761/233204/19736/380711/209815/98732/214137/110351/330914/26431/270162/381085/52850/68449/67792/217692/78618/58996/18795/223754/51791/74694/16476/244867/108699/69632/76089/16413/240057/240168/14570",99
"GO:0003729","GO:0003729","mRNA binding","111/4719","301/22707",7.6890445698489e-11,2.71038821087174e-09,1.71991786430831e-09,"29813/11991/13205/14007/15571/12317/53379/13046/13690/16549/77134/268859/20103/15388/12261/27041/80913/13207/66874/67684/77579/11992/15387/56335/18458/78581/68537/11838/68092/69823/12457/68184/59092/72692/66978/108013/27370/52897/192170/12877/81898/22099/56878/17876/14359/50911/210529/56195/109331/15572/80912/22608/230861/100336/57317/57320/20534/23881/19988/192196/56449/67994/21843/19655/19652/108062/17257/68219/13209/16201/76183/83486/93686/94230/19826/319586/70354/66870/68134/239528/67869/73158/66055/13627/19401/666794/60365/207181/51810/15568/381305/230908/12696/15382/50529/23983/83410/432508/229279/76936/22059/15381/19941/20637/20823/70248/20383/21841/67204/19291/233033",111
